Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
93	Spectrogram 1	1	98.179382121	98.334677097	97.0	643.6	0.155	546.6	-45.7	
94	Spectrogram 1	1	98.326049599	98.567619562	97.0	643.6	0.242	546.6	-44.2	
95	Spectrogram 1	1	98.494285823	98.709973290	123.4	820.0	0.216	696.5	-51.8	
96	Spectrogram 1	1	99.311650983	99.570475944	61.7	811.1	0.259	749.4	-53.1	
97	Spectrogram 1	1	99.755967166	99.911262142	88.2	599.5	0.155	511.4	-48.9	
98	Spectrogram 1	1	100.053615871	100.299499583	70.5	546.6	0.246	476.1	-49.2	
99	Spectrogram 1	1	100.765384513	100.929306988	61.7	731.8	0.164	670.1	-45.6	
100	Spectrogram 1	1	100.942248236	101.097543212	123.4	529.0	0.155	405.6	-49.4	
101	Spectrogram 1	1	101.373623170	101.507349400	185.2	511.4	0.134	326.2	-47.2	
102	Spectrogram 1	1	101.136366956	101.308916930	158.7	599.5	0.173	440.8	-48.2	
103	Spectrogram 1	1	101.938724335	102.102646810	97.0	555.5	0.164	458.5	-42.4	
104	Spectrogram 1	1	102.119901807	102.322648027	202.8	493.7	0.203	291.0	-45.7	
105	Spectrogram 1	1	102.736767964	102.926572935	194.0	634.8	0.190	440.8	-50.3	
106	Spectrogram 1	1	104.927687733	105.169257697	176.3	793.5	0.242	617.2	-55.0	
107	Spectrogram 1	1	119.556236341	119.797806304	176.3	573.1	0.242	396.8	-50.9	
