Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
58	Spectrogram 1	1	86.130075662	86.343525829	100.8	582.7	0.213	481.9	-47.0	
59	Spectrogram 1	1	87.011905139	87.311597798	48.2	657.2	0.300	609.0	-48.5	
60	Spectrogram 1	1	88.558877665	88.830541513	109.5	705.4	0.272	595.8	-52.9	
61	Spectrogram 1	1	88.856414261	89.095737175	122.7	661.5	0.239	538.9	-52.3	
62	Spectrogram 1	1	89.660625495	89.796457420	118.3	714.1	0.136	595.8	-52.0	
63	Spectrogram 1	1	90.096150078	90.382906363	30.7	652.8	0.287	622.1	-50.0	
64	Spectrogram 1	1	91.059909922	91.275516151	109.5	639.6	0.216	530.1	-53.0	
65	Spectrogram 1	1	92.067765985	92.315713148	70.1	652.8	0.248	582.7	-52.6	
66	Spectrogram 1	1	92.369614706	92.593845184	52.6	609.0	0.224	556.4	-47.0	
67	Spectrogram 1	1	92.606781558	92.846104472	153.3	744.8	0.239	591.4	-52.3	
68	Spectrogram 1	1	93.874546185	94.107400912	52.6	530.1	0.233	477.5	-47.2	
69	Spectrogram 1	1	94.359362760	94.615934172	157.7	696.6	0.257	538.9	-53.8	
70	Spectrogram 1	1	94.521067432	94.788419156	105.1	626.5	0.267	521.3	-50.9	
71	Spectrogram 1	1	94.855257087	95.051458755	100.8	670.3	0.196	569.5	-47.4	
72	Spectrogram 1	1	94.907002582	95.113984562	113.9	600.2	0.207	486.3	-45.5	
73	Spectrogram 1	1	95.066551191	95.338215040	70.1	600.2	0.272	530.1	-52.0	
74	Spectrogram 1	1	95.370555974	95.538728833	170.9	771.1	0.168	600.2	-48.0	
75	Spectrogram 1	1	95.603410702	95.892323049	140.2	784.2	0.289	644.0	-46.4	
76	Spectrogram 1	1	96.157518710	96.474459867	48.2	801.7	0.317	753.5	-54.8	
77	Spectrogram 1	1	96.470147743	96.690066096	74.5	617.7	0.220	543.3	-43.4	
78	Spectrogram 1	1	96.590887231	96.817273771	96.4	534.5	0.226	438.1	-44.0	
79	Spectrogram 1	1	97.136370990	97.360601469	78.9	731.6	0.224	652.8	-48.4	
80	Spectrogram 1	1	99.437302581	99.752087676	74.5	880.6	0.315	806.1	-46.8	
81	Spectrogram 1	1	99.803833171	100.032375773	83.2	687.8	0.229	604.6	-49.6	
82	Spectrogram 1	1	99.896543849	100.084121268	30.7	609.0	0.188	578.3	-48.3	
83	Spectrogram 1	1	100.120774327	100.465744294	105.1	806.1	0.345	701.0	-50.5	
84	Spectrogram 1	1	100.875396129	101.127655417	83.2	705.4	0.252	622.1	-50.4	
85	Spectrogram 1	1	98.235560091	98.608558867	201.5	906.9	0.373	705.4	-54.8	
86	Spectrogram 1	1	102.295310146	102.735146853	223.4	1121.6	0.440	898.1	-61.0	
87	Spectrogram 1	1	103.388433727	103.701062759	122.7	1090.9	0.313	968.2	-52.1	
88	Spectrogram 1	1	103.800241625	103.989975106	118.3	731.6	0.190	613.4	-44.6	
89	Spectrogram 1	1	103.979194795	104.263795017	131.4	744.8	0.285	613.4	-46.2	
90	Spectrogram 1	1	104.567799800	104.772625718	144.6	709.7	0.205	565.2	-48.7	
91	Spectrogram 1	1	104.751065095	104.908457642	70.1	670.3	0.157	600.2	-45.3	
92	Spectrogram 1	1	104.884740957	105.055069878	140.2	867.5	0.170	727.3	-48.9	
93	Spectrogram 1	1	106.672750635	107.149240401	4.4	915.6	0.476	911.3	-50.4	
94	Spectrogram 1	1	107.207454083	107.451089122	48.2	705.4	0.244	657.2	-47.7	
95	Spectrogram 1	1	108.360947408	108.539900579	35.0	823.6	0.179	788.6	-53.5	
96	Spectrogram 1	1	107.494210368	107.737845406	149.0	731.6	0.244	582.7	-50.2	
97	Spectrogram 1	1	110.051713371	110.441960645	83.2	705.4	0.390	622.1	-53.5	
98	Spectrogram 1	1	110.513110701	110.814959422	78.9	670.3	0.302	591.4	-50.1	
99	Spectrogram 1	1	114.063065095	114.302388009	70.1	766.7	0.239	696.6	-48.7	
100	Spectrogram 1	1	114.595612481	114.841403582	48.2	626.5	0.246	578.3	-50.4	
101	Spectrogram 1	1	115.514066319	115.807290790	74.5	823.6	0.293	749.2	-51.6	
102	Spectrogram 1	1	116.495074661	116.850824939	52.6	736.0	0.356	683.4	-54.0	
103	Spectrogram 1	1	117.532111925	117.810243960	61.3	766.7	0.278	705.4	-51.3	
104	Spectrogram 1	1	117.866301580	118.060347186	74.5	722.9	0.194	648.4	-53.2	
105	Spectrogram 1	1	121.084664205	121.399449300	127.1	898.1	0.315	771.1	-50.8	
106	Spectrogram 1	1	125.719559756	125.924385674	83.2	898.1	0.205	814.9	-52.1
