Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
40	Spectrogram 1	1	62.869128078	63.055195245	202.8	811.1	0.186	608.4	-52.8	
41	Spectrogram 1	1	63.006390742	63.161955094	97.0	564.3	0.156	467.3	-55.7	
42	Spectrogram 1	1	63.317519446	63.643899558	114.6	1013.9	0.326	899.3	-52.9	
43	Spectrogram 1	1	64.000782483	64.269207248	123.4	643.6	0.268	520.2	-49.3	
44	Spectrogram 1	1	64.217352464	64.482726947	97.0	581.9	0.265	484.9	-47.4	
45	Spectrogram 1	1	61.758631454	61.932497495	105.8	581.9	0.174	476.1	-58.6	
46	Spectrogram 1	1	64.839823369	65.172304044	180.8	760.6	0.332	579.8	-53.3	
47	Spectrogram 1	1	66.882967593	67.239850519	93.5	822.9	0.357	729.4	-41.7	
48	Spectrogram 1	1	67.166643765	67.514375846	118.5	835.4	0.348	717.0	-48.2	
49	Spectrogram 1	1	68.337951828	68.484365336	62.3	804.2	0.146	741.9	-48.3	
50	Spectrogram 1	1	68.809054862	68.934116400	162.1	729.4	0.125	567.3	-46.7	
51	Spectrogram 1	1	69.962061237	70.199983187	56.1	810.5	0.238	754.4	-50.7	
52	Spectrogram 1	1	70.300642474	70.627022585	87.3	729.4	0.326	642.1	-51.5	
53	Spectrogram 1	1	70.717209699	70.842271237	93.5	461.3	0.125	367.8	-54.1	
54	Spectrogram 1	1	71.318115138	71.617042717	49.9	679.6	0.299	629.7	-51.5	
55	Spectrogram 1	1	71.632294124	71.885467481	130.9	1097.3	0.253	966.3	-52.8	
56	Spectrogram 1	1	73.234099521	73.630636105	112.2	978.8	0.397	866.6	-53.3	
57	Spectrogram 1	1	73.905161433	74.237642107	87.3	810.5	0.332	723.2	-53.5	
58	Spectrogram 1	1	76.633666965	77.103410303	218.2	1178.3	0.470	960.1	-60.7	
59	Spectrogram 1	1	77.520754532	77.770877609	99.8	1147.1	0.250	1047.4	-53.8	
60	Spectrogram 1	1	78.240620946	78.676811189	112.2	985.0	0.436	872.8	-54.8	
61	Spectrogram 1	1	78.597503872	78.835425822	43.6	548.6	0.238	505.0	-43.9	
62	Spectrogram 1	1	79.373829299	79.550745621	62.3	629.7	0.177	567.3	-50.7	
63	Spectrogram 1	1	80.606142990	80.703751996	68.6	480.0	0.098	411.5	-46.1	
64	Spectrogram 1	1	80.877618036	81.164344489	137.2	854.1	0.287	717.0	-46.6	
65	Spectrogram 1	1	80.941673946	81.088087454	137.2	448.9	0.146	311.7	-41.6	
66	Spectrogram 1	1	81.652972207	81.954950067	37.4	798.0	0.302	760.6	-47.6	
67	Spectrogram 1	1	81.961050630	82.186771455	124.7	673.3	0.226	548.6	-44.9	
68	Spectrogram 1	1	82.086112168	82.259978208	49.9	635.9	0.174	586.0	-45.1	
69	Spectrogram 1	1	82.217274269	82.397240872	81.0	723.2	0.180	642.1	-47.4	
70	Spectrogram 1	1	82.608506478	82.745769142	106.0	617.2	0.137	511.2	-43.3	
71	Spectrogram 1	1	82.635959011	82.828126740	130.9	505.0	0.192	374.1	-42.4	
72	Spectrogram 1	1	86.593358697	86.816029240	49.9	623.4	0.223	573.6	-58.5	
73	Spectrogram 1	1	87.011247251	87.133258507	168.3	773.1	0.122	604.7	-51.4	
74	Spectrogram 1	1	87.057001472	87.233917794	187.0	704.5	0.177	517.5	-47.0	
75	Spectrogram 1	1	87.063102035	87.325426236	49.9	548.6	0.262	498.8	-46.7	
76	Spectrogram 1	1	88.850586128	89.167815395	118.5	729.4	0.317	611.0	-52.7	
77	Spectrogram 1	1	89.463692692	89.741268301	68.6	579.8	0.278	511.2	-53.3	
78	Spectrogram 1	1	89.747368864	89.927335467	149.6	654.6	0.180	505.0	-50.0	
79	Spectrogram 1	1	92.009958282	92.375992052	31.2	623.4	0.366	592.3	-52.7	
80	Spectrogram 1	1	92.385142896	92.616964283	106.0	586.0	0.232	480.0	-49.4	
81	Spectrogram 1	1	92.528506122	92.738975540	93.5	505.0	0.210	411.5	-43.5	
82	Spectrogram 1	1	94.352982095	94.697663894	118.5	785.5	0.345	667.1	-45.9	
83	Spectrogram 1	1	94.057104797	94.148613240	274.3	623.4	0.092	349.1	-48.9	
84	Spectrogram 1	1	95.533441002	95.884223365	43.6	617.2	0.351	573.6	-50.2	
85	Spectrogram 1	1	97.659156259	97.814720611	106.0	492.5	0.156	386.5	-60.4	
86	Spectrogram 1	1	102.616873182	103.217778620	261.8	1957.6	0.601	1695.8	-60.0	
