Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
64	Spectrogram 1	1	75.491076658	75.722898045	87.3	623.4	0.232	536.2	-47.4	
65	Spectrogram 1	1	75.835795631	75.896801259	99.8	411.5	0.061	311.7	-49.6	
66	Spectrogram 1	1	76.253684184	76.586164859	199.5	779.3	0.332	579.8	-50.4	
67	Spectrogram 1	1	76.543460919	76.796634276	81.0	548.6	0.253	467.6	-50.8	
68	Spectrogram 1	1	76.702075552	76.958299191	130.9	604.7	0.256	473.8	-48.0	
69	Spectrogram 1	1	76.985751724	77.263327333	143.4	754.4	0.278	611.0	-45.9	
70	Spectrogram 1	1	77.040656789	77.278578740	87.3	617.2	0.238	529.9	-44.6	
71	Spectrogram 1	1	77.309081554	77.464645906	130.9	542.4	0.156	411.5	-44.6	
72	Spectrogram 1	1	77.662914198	77.931338963	118.5	717.0	0.268	598.5	-43.0	
73	Spectrogram 1	1	77.830679676	78.013696561	37.4	654.6	0.183	617.2	-42.0	
74	Spectrogram 1	1	78.486490180	78.687808753	112.2	542.4	0.201	430.2	-47.1	
75	Spectrogram 1	1	78.666456784	78.797618884	74.8	567.3	0.131	492.5	-45.8	
76	Spectrogram 1	1	78.771331125	78.920794914	174.6	760.6	0.149	586.0	-44.4	
77	Spectrogram 1	1	78.810984783	79.027554764	87.3	579.8	0.217	492.5	-43.3	
78	Spectrogram 1	1	79.228873337	79.305130372	149.6	717.0	0.076	567.3	-40.8	
79	Spectrogram 1	1	79.292929247	79.402739378	112.2	480.0	0.110	367.8	-40.1	
80	Spectrogram 1	1	79.564404293	79.787074836	87.3	529.9	0.223	442.6	-41.9	
81	Spectrogram 1	1	79.823678213	79.963991158	56.1	561.1	0.140	505.0	-44.2	
82	Spectrogram 1	1	79.915186655	80.156158887	106.0	673.3	0.241	567.3	-45.7	
83	Spectrogram 1	1	80.451102723	80.713426925	106.0	635.9	0.262	529.9	-44.9	
84	Spectrogram 1	1	80.685974392	80.875091840	143.4	536.2	0.189	392.8	-40.0	
85	Spectrogram 1	1	80.753080584	80.945248313	124.7	467.6	0.192	342.9	-39.4	
86	Spectrogram 1	1	80.865940996	81.024555629	74.8	548.6	0.159	473.8	-41.6	
87	Spectrogram 1	1	81.070309851	81.183170263	49.9	592.3	0.113	542.4	-39.6	
88	Spectrogram 1	1	81.347885459	81.454645309	112.2	554.9	0.107	442.6	-41.8	
89	Spectrogram 1	1	81.460745872	81.573606284	87.3	548.6	0.113	461.3	-40.7	
90	Spectrogram 1	1	81.643762757	81.759673450	130.9	654.6	0.116	523.7	-38.9	
91	Spectrogram 1	1	81.735271199	81.817628797	205.7	473.8	0.082	268.1	-40.4	
92	Spectrogram 1	1	82.226366507	82.351428045	81.0	511.2	0.125	430.2	-41.2	
93	Spectrogram 1	1	82.422749291	82.492905763	43.6	529.9	0.070	486.3	-39.0	
94	Spectrogram 1	1	82.529509140	82.752179683	124.7	579.8	0.223	455.1	-40.1	
95	Spectrogram 1	1	82.761330528	82.849788689	56.1	523.7	0.088	467.6	-37.3	
96	Spectrogram 1	1	83.487297504	83.627610449	62.3	554.9	0.140	492.5	-42.5	
97	Spectrogram 1	1	83.734370299	83.841130149	212.0	611.0	0.107	399.0	-38.3	
98	Spectrogram 1	1	83.929588310	84.018046471	224.4	648.4	0.088	423.9	-41.5	
99	Spectrogram 1	1	84.076001817	84.204113637	155.9	604.7	0.128	448.9	-44.8	
100	Spectrogram 1	1	84.512598863	84.726118562	106.0	529.9	0.214	423.9	-44.0	
101	Spectrogram 1	1	84.723068280	85.070800361	118.5	766.8	0.348	648.4	-47.3	
102	Spectrogram 1	1	85.351426252	85.436834131	212.0	542.4	0.085	330.4	-35.7	
103	Spectrogram 1	1	85.516141448	85.677806363	93.5	486.3	0.162	392.8	-46.9	
104	Spectrogram 1	1	85.708309177	85.812018745	218.2	648.4	0.104	430.2	-41.4	
105	Spectrogram 1	1	86.265965431	86.439831472	180.8	667.1	0.174	486.3	-49.8	
106	Spectrogram 1	1	86.583194699	86.778412709	93.5	617.2	0.195	523.7	-46.0	
107	Spectrogram 1	1	86.784513272	86.930926780	168.3	635.9	0.146	467.6	-46.7	
108	Spectrogram 1	1	86.967530157	87.126144790	187.0	573.6	0.159	386.5	-43.7	
109	Spectrogram 1	1	87.074290006	87.235954921	56.1	567.3	0.162	511.2	-39.7	
110	Spectrogram 1	1	87.229854358	87.367117022	31.2	561.1	0.137	529.9	-37.7	
111	Spectrogram 1	1	87.467776309	87.598938410	224.4	604.7	0.131	380.3	-37.6	
112	Spectrogram 1	1	87.553184188	87.696547415	143.4	529.9	0.143	386.5	-41.0	
113	Spectrogram 1	1	87.791106139	87.946670491	212.0	604.7	0.156	392.8	-45.2	
114	Spectrogram 1	1	88.549711337	88.757130473	56.1	386.5	0.207	330.4	-42.8	
115	Spectrogram 1	1	88.769331599	89.010303830	193.3	573.6	0.241	380.3	-39.9	
116	Spectrogram 1	1	88.937097076	89.092661429	68.6	679.6	0.156	611.0	-42.1	
117	Spectrogram 1	1	89.220773248	89.449544354	143.4	480.0	0.229	336.7	-43.4	
118	Spectrogram 1	1	89.577656174	89.739321089	137.2	704.5	0.162	567.3	-46.4	
119	Spectrogram 1	1	89.574605892	89.785075310	180.8	448.9	0.210	268.1	-44.9	
120	Spectrogram 1	1	89.885734596	90.022997260	180.8	623.4	0.137	442.6	-41.5	
121	Spectrogram 1	1	90.251768366	90.443936095	137.2	579.8	0.192	442.6	-45.6	
122	Spectrogram 1	1	90.376829904	90.666606639	68.6	554.9	0.290	486.3	-46.2	
123	Spectrogram 1	1	90.617802136	90.806919584	87.3	467.6	0.189	380.3	-46.3	
124	Spectrogram 1	1	91.185154479	91.377322208	87.3	692.0	0.192	604.7	-44.7	
125	Spectrogram 1	1	91.429176992	91.572540219	230.7	773.1	0.143	542.4	-48.3	
126	Spectrogram 1	1	91.471880932	91.618294440	112.2	710.7	0.146	598.5	-46.1	
127	Spectrogram 1	1	91.517635153	91.706752601	74.8	629.7	0.189	554.9	-43.5	
128	Spectrogram 1	1	91.694551475	91.831268894	180.8	629.7	0.137	448.9	-42.1	
130	Spectrogram 1	1	91.892274523	92.050889156	62.3	723.2	0.159	660.8	-46.7	
131	Spectrogram 1	1	92.230855760	92.392520675	81.0	623.4	0.162	542.4	-43.6	
132	Spectrogram 1	1	92.499280524	92.654844876	199.5	586.0	0.156	386.5	-43.2	
133	Spectrogram 1	1	92.590788967	92.819560073	130.9	554.9	0.229	423.9	-44.5	
134	Spectrogram 1	1	92.904967952	93.057482023	68.6	723.2	0.153	654.6	-48.2	
135	Spectrogram 1	1	92.959873018	93.145940184	31.2	617.2	0.186	586.0	-48.5	
136	Spectrogram 1	1	93.222197220	93.359459883	74.8	529.9	0.137	455.1	-42.5	
137	Spectrogram 1	1	93.937885814	94.032444538	62.3	324.2	0.095	261.8	-50.6	
138	Spectrogram 1	1	94.910925586	95.185450913	112.2	642.1	0.275	529.9	-47.4	
139	Spectrogram 1	1	95.390790402	95.628712352	93.5	604.7	0.238	511.2	-45.3	
140	Spectrogram 1	1	95.860533739	95.955092463	49.9	554.9	0.095	505.0	-37.4	
141	Spectrogram 1	1	96.009997529	96.244869198	155.9	773.1	0.235	617.2	-48.0	
142	Spectrogram 1	1	96.793919852	97.004389270	205.7	822.9	0.210	617.2	-46.4	
143	Spectrogram 1	1	97.165314863	97.387985407	130.9	548.6	0.223	417.7	-49.1	
144	Spectrogram 1	1	97.516097226	97.705214674	236.9	835.4	0.189	598.5	-51.5	
145	Spectrogram 1	1	97.571002292	97.659460453	149.6	511.2	0.088	361.6	-46.5	
146	Spectrogram 1	1	97.723516362	97.879080714	199.5	554.9	0.156	355.4	-45.0	
147	Spectrogram 1	1	98.434231932	98.751461199	193.3	872.8	0.317	679.6	-48.4	
148	Spectrogram 1	1	99.599652158	99.959585365	81.0	891.5	0.360	810.5	-47.1	
149	Spectrogram 1	1	100.292066039	100.435429266	112.2	517.5	0.143	405.2	-53.2	
150	Spectrogram 1	1	101.583111572	101.814932960	218.2	947.6	0.232	729.4	-51.3	
151	Spectrogram 1	1	103.000189278	103.244211791	93.5	561.1	0.244	467.6	-49.6	
152	Spectrogram 1	1	103.903072576	104.113541994	143.4	717.0	0.210	573.6	-45.8	
153	Spectrogram 1	1	105.475345004	105.725468080	236.9	791.8	0.250	554.9	-50.4	
154	Spectrogram 1	1	105.789523990	106.079300724	255.6	785.5	0.290	529.9	-47.0	
155	Spectrogram 1	1	106.332474081	106.530742373	224.4	704.5	0.198	480.0	-46.9	
156	Spectrogram 1	1	108.347582496	108.588554728	93.5	779.3	0.241	685.8	-48.4	
157	Spectrogram 1	1	110.132034297	110.293699212	224.4	785.5	0.162	561.1	-44.4	
158	Spectrogram 1	1	112.916941229	113.093857551	280.5	785.5	0.177	505.0	-47.1	
159	Spectrogram 1	1	113.433797700	113.778479500	293.0	910.2	0.345	617.2	-48.5	
160	Spectrogram 1	1	128.290194444	128.421356545	43.6	330.4	0.131	286.8	-47.1	
