Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
43	Spectrogram 1	1	80.184141562	80.382398603	121.7	736.6	0.198	614.9	-51.9	
44	Spectrogram 1	1	80.834558923	81.054166723	32.0	525.2	0.220	493.2	-48.4	
45	Spectrogram 1	1	81.045016398	81.270724414	76.9	518.8	0.226	441.9	-48.3	
46	Spectrogram 1	1	81.865495538	82.100353879	32.0	544.4	0.235	512.4	-45.7	
47	Spectrogram 1	1	84.698109280	85.082422929	57.6	743.0	0.384	685.3	-56.4	
48	Spectrogram 1	1	85.597891236	85.863250661	140.9	871.1	0.265	730.2	-49.6	
49	Spectrogram 1	1	85.887761826	86.473382625	153.7	1056.8	0.586	903.1	-46.1	
50	Spectrogram 1	1	87.342663498	87.601922706	108.9	685.3	0.259	576.4	-46.9	
51	Spectrogram 1	1	90.176122538	90.475033154	64.0	749.4	0.299	685.3	-50.9	
52	Spectrogram 1	1	90.773943770	91.100305361	51.2	614.9	0.326	563.6	-46.7	
53	Spectrogram 1	1	91.968750288	92.151756787	179.3	749.4	0.183	570.0	-42.9	
54	Spectrogram 1	1	92.157857004	92.362214262	140.9	627.7	0.204	486.8	-44.3	
55	Spectrogram 1	1	92.331713179	92.590972386	134.5	717.4	0.259	582.9	-44.7	
56	Spectrogram 1	1	92.764828561	92.993586686	102.5	794.2	0.229	691.7	-49.7	
57	Spectrogram 1	1	93.556919832	93.773477523	70.5	595.7	0.217	525.2	-49.4	
58	Spectrogram 1	1	93.938183373	94.200492689	70.5	717.4	0.262	646.9	-51.0	
59	Spectrogram 1	1	94.624457746	94.776963163	160.1	730.2	0.153	570.0	-47.3	
60	Spectrogram 1	1	94.825764896	95.024021937	147.3	736.6	0.198	589.3	-43.3	
61	Spectrogram 1	1	95.322932553	95.646244036	51.2	794.2	0.323	743.0	-50.7	
62	Spectrogram 1	1	95.981755952	96.289816893	70.5	871.1	0.308	800.6	-48.0	
63	Spectrogram 1	1	97.764186183	97.913641491	192.1	698.1	0.149	506.0	-42.9	
64	Spectrogram 1	1	97.809937808	97.989894199	121.7	634.1	0.180	512.4	-43.0	
65	Spectrogram 1	1	97.944142574	98.130199182	140.9	582.9	0.186	441.9	-45.4	
66	Spectrogram 1	1	98.078347341	98.307105465	121.7	666.1	0.229	544.4	-44.6	
67	Spectrogram 1	1	98.462660990	98.663968140	57.6	653.3	0.201	595.7	-43.6	
68	Spectrogram 1	1	98.639567273	98.871375506	35.6	614.9	0.232	579.2	-42.5	
69	Spectrogram 1	1	98.828673989	99.057432114	108.9	672.5	0.229	563.6	-46.2	
70	Spectrogram 1	1	99.417344896	99.630852479	102.5	608.5	0.214	506.0	-49.8	
72	Spectrogram 1	1	100.288104995	100.477211711	78.4	734.2	0.189	655.8	-47.2	
73	Spectrogram 1	1	100.858475252	101.029281318	235.2	662.9	0.171	427.7	-46.4	
74	Spectrogram 1	1	101.206187601	101.495947892	71.3	719.9	0.290	648.7	-46.4	
75	Spectrogram 1	1	102.359872837	102.594731178	149.7	712.8	0.235	563.1	-53.7	
76	Spectrogram 1	1	104.144296507	104.333403224	149.7	762.7	0.189	613.0	-50.8	
77	Spectrogram 1	1	104.504209290	104.787869364	14.3	613.0	0.284	598.8	-53.5	
78	Spectrogram 1	1	104.827520773	105.016627489	185.3	627.3	0.189	441.9	-50.4	
79	Spectrogram 1	1	105.750555392	105.994564059	121.2	819.7	0.244	698.6	-52.5	
80	Spectrogram 1	1	108.442018853	108.664676761	42.8	798.3	0.223	755.6	-48.3	
81	Spectrogram 1	1	111.137800338	111.448911387	114.0	869.6	0.311	755.6	-54.5	
82	Spectrogram 1	1	111.833225036	112.129085544	57.0	891.0	0.296	834.0	-53.9	
83	Spectrogram 1	1	115.589497973	115.827406423	142.6	748.4	0.238	605.9	-50.2	
84	Spectrogram 1	1	116.492330038	116.772940004	185.3	648.7	0.281	463.3	-50.9	
85	Spectrogram 1	1	118.322193077	118.511299793	99.8	584.5	0.189	484.7	-53.2	
86	Spectrogram 1	1	118.514349901	118.733957701	249.5	734.2	0.220	484.7	-53.5	
87	Spectrogram 1	1	122.245275726	122.748543600	42.8	1233.2	0.503	1190.4	-54.7	
88	Spectrogram 1	1	125.345040436	125.765955385	57.0	848.2	0.421	791.2	-54.9	
