Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
62	Spectrogram 1	1	76.178685192	76.459078900	96.6	772.9	0.280	676.3	-48.4	
63	Spectrogram 1	1	76.424568905	76.679080117	108.7	845.4	0.255	736.7	-50.4	
65	Spectrogram 1	1	77.498692492	77.804968696	84.5	724.6	0.306	640.1	-47.9	
66	Spectrogram 1	1	77.170847542	77.438300001	108.7	845.4	0.267	736.7	-49.4	
67	Spectrogram 1	1	77.632418722	77.861047437	132.9	809.2	0.229	676.3	-47.6	
68	Spectrogram 1	1	77.873988685	78.175951140	84.5	615.9	0.302	531.4	-48.9	
69	Spectrogram 1	1	79.060269755	79.336349714	48.3	966.2	0.276	917.9	-50.7	
70	Spectrogram 1	1	79.835461674	80.137424128	96.6	833.3	0.302	736.7	-45.8	
71	Spectrogram 1	1	79.951932906	80.228012865	84.5	942.0	0.276	857.5	-47.8	
72	Spectrogram 1	1	80.465269079	80.646446551	48.3	978.3	0.181	930.0	-47.2	
73	Spectrogram 1	1	81.013115246	81.271940206	84.5	881.6	0.259	797.1	-49.5	
74	Spectrogram 1	1	81.949198854	82.130376326	181.2	809.2	0.181	628.0	-37.6	
75	Spectrogram 1	1	81.979395099	82.268416305	48.3	748.8	0.289	700.5	-39.4	
76	Spectrogram 1	1	82.837831219	83.044891188	48.3	664.3	0.207	615.9	-47.3	
77	Spectrogram 1	1	81.008801496	81.103703982	374.4	930.0	0.095	555.6	-50.8	
79	Spectrogram 1	1	83.415873631	83.726463584	72.5	579.7	0.311	507.2	-49.7	
80	Spectrogram 1	1	82.958968219	83.286813170	96.6	676.3	0.328	579.7	-48.6	
81	Spectrogram 1	1	84.813880438	85.033881655	72.5	736.7	0.220	664.3	-50.1	
82	Spectrogram 1	1	85.077019148	85.443687843	96.6	748.8	0.367	652.2	-49.2	
83	Spectrogram 1	1	86.323692709	86.677420156	84.5	700.5	0.354	615.9	-53.9	
84	Spectrogram 1	1	86.073495247	86.293496464	84.5	628.0	0.220	543.5	-58.7	
85	Spectrogram 1	1	87.788090991	88.150445936	60.4	869.6	0.362	809.2	-51.7	
86	Spectrogram 1	1	89.017509555	89.319472009	96.6	966.2	0.302	869.6	-53.5	
87	Spectrogram 1	1	89.949279413	90.238300620	120.8	893.7	0.289	772.9	-49.4	
88	Spectrogram 1	1	90.070064395	90.441046839	108.7	712.6	0.371	603.9	-49.2	
89	Spectrogram 1	1	91.520087645	91.822050099	96.6	797.1	0.302	700.5	-49.6	
90	Spectrogram 1	1	91.416557661	91.545970141	60.4	567.6	0.129	507.2	-52.8	
91	Spectrogram 1	1	92.404406261	92.753819958	48.3	833.3	0.349	785.0	-50.5	
92	Spectrogram 1	1	92.654603723	92.982448673	72.5	797.1	0.328	724.6	-49.5	
93	Spectrogram 1	1	92.732251211	92.900487436	96.6	555.6	0.168	458.9	-45.8	
94	Spectrogram 1	1	93.055782412	93.193822391	72.5	676.3	0.138	603.9	-46.1	
95	Spectrogram 1	1	93.107547405	93.444019853	84.5	833.3	0.336	748.8	-48.3	
96	Spectrogram 1	1	93.784806052	94.160102245	120.8	833.3	0.375	712.6	-48.5	
97	Spectrogram 1	1	94.336965968	94.613045926	96.6	736.7	0.276	640.1	-51.1	
98	Spectrogram 1	1	94.617359676	94.893439634	72.5	772.9	0.276	700.5	-49.3	
99	Spectrogram 1	1	94.401672208	94.695007164	96.6	676.3	0.293	579.7	-50.2	
100	Spectrogram 1	1	95.389520809	95.721679508	120.8	676.3	0.332	555.6	-51.5	
101	Spectrogram 1	1	97.966174656	98.224999617	157.0	966.2	0.259	809.2	-52.6	
102	Spectrogram 1	1	98.173234625	98.371667094	36.2	760.9	0.198	724.6	-46.2	
103	Spectrogram 1	1	98.790100781	99.074808238	108.7	857.5	0.285	748.8	-46.2	
104	Spectrogram 1	1	99.195593220	99.566575663	96.6	724.6	0.371	628.0	-49.2	
105	Spectrogram 1	1	99.277554457	99.501869423	60.4	543.5	0.224	483.1	-46.1	
106	Spectrogram 1	1	101.551302634	102.215620033	108.7	1244.0	0.664	1135.3	-59.4	
107	Spectrogram 1	1	102.595229975	103.117193646	144.9	1545.9	0.522	1401.0	-57.8	
108	Spectrogram 1	1	104.795242142	105.330147061	72.5	1340.6	0.535	1268.1	-57.6	
109	Spectrogram 1	1	108.792113056	109.253684236	84.5	1582.1	0.462	1497.6	-57.7	
110	Spectrogram 1	1	110.672907771	111.207812690	60.4	1352.7	0.535	1292.3	-61.0	
111	Spectrogram 1	1	113.578299533	114.126145700	60.4	1256.0	0.548	1195.7	-60.6	
113	Spectrogram 1	1	119.136596827	119.714639240	72.5	1449.3	0.578	1376.8	-57.6	
