Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
38	Spectrogram 1	1	81.171783156	81.352951397	160.2	603.5	0.181	443.3	-48.1	
39	Spectrogram 1	1	81.853320823	82.015078181	197.6	544.7	0.162	347.1	-49.2	
40	Spectrogram 1	1	81.984883474	82.157424656	154.9	539.4	0.173	384.5	-43.1	
41	Spectrogram 1	1	82.474469077	82.640539964	106.8	576.8	0.166	470.0	-46.0	
42	Spectrogram 1	1	82.562896433	82.713869967	106.8	491.3	0.151	384.5	-44.1	
43	Spectrogram 1	1	82.892881443	83.069736154	80.1	550.1	0.177	470.0	-44.1	
44	Spectrogram 1	1	85.006634177	85.118785945	122.8	608.8	0.112	486.0	-46.3	
45	Spectrogram 1	1	86.169130388	86.345985099	186.9	672.9	0.177	486.0	-49.2	
46	Spectrogram 1	1	86.477547750	86.660872756	112.2	646.2	0.183	534.1	-49.8	
47	Spectrogram 1	1	87.174151955	87.368260784	101.5	523.4	0.194	421.9	-44.4	
48	Spectrogram 1	1	87.661580793	87.765105502	224.3	646.2	0.104	421.9	-50.5	
49	Spectrogram 1	1	87.784516385	87.926862859	245.7	582.1	0.142	336.5	-47.1	
50	Spectrogram 1	1	87.931176389	88.138225807	112.2	539.4	0.207	427.3	-48.0	
51	Spectrogram 1	1	88.690357588	88.826233769	213.6	721.0	0.136	507.4	-44.0	
52	Spectrogram 1	1	90.546885263	90.803540270	96.1	688.9	0.257	592.8	-54.9	
53	Spectrogram 1	1	91.146465869	91.319007050	154.9	587.5	0.173	432.6	-49.3	
54	Spectrogram 1	1	92.285052775	92.468377780	267.0	656.9	0.183	389.9	-51.8	
55	Spectrogram 1	1	92.826400732	93.065801622	85.5	624.9	0.239	539.4	-53.7	
56	Spectrogram 1	1	93.437073253	93.777842087	106.8	640.9	0.341	534.1	-51.2	
57	Spectrogram 1	1	94.053907977	94.358011810	165.6	640.9	0.304	475.3	-48.6	
58	Spectrogram 1	1	94.373109163	94.621137112	122.8	747.7	0.248	624.9	-51.6	
59	Spectrogram 1	1	94.539180050	94.806618882	64.1	619.5	0.267	555.4	-47.6	
60	Spectrogram 1	1	94.774267410	95.065430654	154.9	801.1	0.291	646.2	-51.6	
61	Spectrogram 1	1	95.780459775	95.991822722	58.7	672.9	0.211	614.2	-38.9	
62	Spectrogram 1	1	97.335641189	97.600923255	133.5	726.3	0.265	592.8	-46.0	
63	Spectrogram 1	1	97.990619803	98.387464520	101.5	747.7	0.397	646.2	-47.8	
64	Spectrogram 1	1	98.978418067	99.265267782	48.1	758.4	0.287	710.3	-51.0	
65	Spectrogram 1	1	99.239540619	99.506979451	197.6	806.4	0.267	608.8	-53.2	
66	Spectrogram 1	1	100.227985882	100.445819124	85.5	683.6	0.218	598.2	-47.5	
67	Spectrogram 1	1	107.779558784	107.949943201	85.5	688.9	0.170	603.5	-52.3	
68	Spectrogram 1	1	108.571091454	108.823432933	128.2	988.0	0.252	859.9	-54.9	
69	Spectrogram 1	1	111.957073503	112.267647630	101.5	881.2	0.311	779.7	-54.3	
70	Spectrogram 1	1	116.226343141	116.489468443	85.5	827.8	0.263	742.4	-51.4	
71	Spectrogram 1	1	127.035247151	127.337194219	16.0	822.5	0.302	806.4	-56.2	
