Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
109	Spectrogram 1	1	79.368539429	79.570782046	78.9	657.2	0.202	578.3	-43.4	
110	Spectrogram 1	1	79.509229945	79.693886248	118.3	639.6	0.185	521.3	-43.8	
111	Spectrogram 1	1	79.612549543	79.838973342	92.0	722.9	0.226	630.9	-46.3	
112	Spectrogram 1	1	79.860956236	80.071992010	21.9	683.4	0.211	661.5	-46.5	
113	Spectrogram 1	1	80.195096212	80.359967911	78.9	731.6	0.165	652.8	-46.6	
114	Spectrogram 1	1	80.392942250	80.590788289	87.6	499.4	0.198	411.8	-42.3	
115	Spectrogram 1	1	80.494063559	80.628159207	78.9	560.8	0.134	481.9	-41.5	
116	Spectrogram 1	1	80.579796842	80.799625774	78.9	543.3	0.220	464.4	-44.4	
117	Spectrogram 1	1	80.740271963	80.940316290	149.0	622.1	0.200	473.2	-44.9	
118	Spectrogram 1	1	80.806220642	81.019454706	92.0	521.3	0.213	429.3	-45.4	
119	Spectrogram 1	1	81.107386278	81.228292191	140.2	644.0	0.121	503.8	-45.1	
120	Spectrogram 1	1	81.542647563	81.731700445	61.3	701.0	0.189	639.6	-46.8	
121	Spectrogram 1	1	81.793252545	82.019676345	105.1	740.4	0.226	635.3	-48.5	
122	Spectrogram 1	1	82.054848974	82.235108698	52.6	508.2	0.180	455.6	-45.7	
123	Spectrogram 1	1	82.691893240	82.942498222	223.4	753.5	0.251	530.1	-46.5	
124	Spectrogram 1	1	83.050214399	83.232672412	87.6	736.0	0.182	648.4	-47.4	
125	Spectrogram 1	1	83.252457016	83.423923583	127.1	722.9	0.171	595.8	-46.2	
126	Spectrogram 1	1	83.608579885	83.826210528	78.9	657.2	0.218	578.3	-44.8	
127	Spectrogram 1	1	83.791037899	84.046039460	105.1	670.3	0.255	565.2	-45.6	
128	Spectrogram 1	1	83.911943811	84.103194982	135.8	639.6	0.191	503.8	-44.2	
129	Spectrogram 1	1	84.030651434	84.301041020	48.2	749.2	0.270	701.0	-42.7	
130	Spectrogram 1	1	84.155953925	84.415352065	30.7	600.2	0.259	569.5	-39.3	
131	Spectrogram 1	1	84.397765750	84.760483488	30.7	753.5	0.363	722.9	-47.3	
132	Spectrogram 1	1	85.013286759	85.316650685	43.8	771.1	0.303	727.3	-45.6	
133	Spectrogram 1	1	85.435358308	85.738722234	118.3	705.4	0.303	587.1	-43.2	
134	Spectrogram 1	1	85.666401943	85.864247982	96.4	560.8	0.198	464.4	-45.1	
135	Spectrogram 1	1	86.248948612	86.503950173	100.8	683.4	0.255	582.7	-42.5	
136	Spectrogram 1	1	87.609689700	87.838311789	113.9	757.9	0.229	644.0	-46.8	
137	Spectrogram 1	1	87.691026405	87.897665600	113.9	617.7	0.207	503.8	-45.3	
138	Spectrogram 1	1	87.906458758	88.084520192	122.7	661.5	0.178	538.9	-48.0	
139	Spectrogram 1	1	88.605514761	88.774783038	149.0	674.7	0.169	525.7	-43.2	
140	Spectrogram 1	1	88.212020973	88.565945553	179.6	749.2	0.354	569.5	-49.2	
141	Spectrogram 1	1	88.748403566	89.029784599	131.4	714.1	0.281	582.7	-46.7	
142	Spectrogram 1	1	89.003405127	89.229828927	105.1	692.2	0.226	587.1	-43.7	
143	Spectrogram 1	1	89.183664851	89.363924575	131.4	543.3	0.180	411.8	-44.0	
144	Spectrogram 1	1	89.411231687	89.721190480	105.1	718.5	0.310	613.4	-48.8	
145	Spectrogram 1	1	90.024554406	90.275159388	149.0	683.4	0.251	534.5	-49.1	
146	Spectrogram 1	1	90.393867011	90.664256597	100.8	731.6	0.270	630.9	-44.8	
147	Spectrogram 1	1	90.701627516	90.917059869	149.0	793.0	0.215	644.0	-50.4	
148	Spectrogram 1	1	90.912521001	91.136746512	188.4	779.8	0.224	591.4	-48.8	
149	Spectrogram 1	1	90.894934687	91.198298612	140.2	661.5	0.303	521.3	-48.2	
150	Spectrogram 1	1	91.018038888	91.259850713	87.6	587.1	0.242	499.4	-49.3	
151	Spectrogram 1	1	91.204893480	91.468688199	52.6	604.6	0.264	552.0	-48.3	
152	Spectrogram 1	1	91.497265960	91.780845282	144.6	832.4	0.284	687.8	-52.6	
153	Spectrogram 1	1	91.712698313	91.954510138	105.1	736.0	0.242	630.9	-45.5	
154	Spectrogram 1	1	92.117183547	92.339210768	57.0	661.5	0.222	604.6	-44.2	
155	Spectrogram 1	1	92.497487599	92.855808758	65.7	801.7	0.358	736.0	-44.6	
156	Spectrogram 1	1	93.280078596	93.521890421	57.0	648.4	0.242	591.4	-45.9	
157	Spectrogram 1	1	93.385596483	93.708745013	92.0	648.4	0.323	556.4	-43.6	
158	Spectrogram 1	1	93.812064611	94.124221694	35.0	762.3	0.312	727.3	-48.3	
159	Spectrogram 1	1	94.623888108	94.815139279	144.6	696.6	0.191	552.0	-43.0	
160	Spectrogram 1	1	94.731604285	94.986605845	78.9	701.0	0.255	622.1	-38.7	
161	Spectrogram 1	1	95.265788589	95.560359357	43.8	775.5	0.295	731.6	-45.8	
162	Spectrogram 1	1	95.703248163	95.894499333	70.1	705.4	0.191	635.3	-45.7	
163	Spectrogram 1	1	95.940663409	96.081353925	149.0	670.3	0.141	521.3	-44.6	
164	Spectrogram 1	1	96.536399814	96.718857827	100.8	696.6	0.182	595.8	-48.7	
165	Spectrogram 1	1	96.793599664	97.118946483	83.2	692.2	0.325	609.0	-46.3	
166	Spectrogram 1	1	97.206878056	97.365154887	105.1	714.1	0.158	609.0	-51.0	
167	Spectrogram 1	1	97.628949605	97.837787090	39.4	648.4	0.209	609.0	-44.1	
168	Spectrogram 1	1	97.738864071	97.879554587	78.9	530.1	0.141	451.3	-40.9	
169	Spectrogram 1	1	98.062034446	98.240095881	65.7	530.1	0.178	464.4	-46.0	
170	Spectrogram 1	1	98.303846271	98.453329945	83.2	600.2	0.149	517.0	-46.3	
171	Spectrogram 1	1	98.488502574	98.820444261	144.6	893.7	0.332	749.2	-44.2	
172	Spectrogram 1	1	98.936953595	99.121609897	26.3	674.7	0.185	648.4	-45.6	
173	Spectrogram 1	1	99.115015029	99.528293421	39.4	604.6	0.413	565.2	-46.6	
174	Spectrogram 1	1	100.176788770	100.469161249	214.7	806.1	0.292	591.4	-53.0	
175	Spectrogram 1	1	100.598860318	100.856060169	65.7	753.5	0.257	687.8	-47.7	
176	Spectrogram 1	1	100.875844772	101.089078836	35.0	644.0	0.213	609.0	-50.9	
177	Spectrogram 1	1	101.741318332	102.031492522	100.8	801.7	0.290	701.0	-55.8	
178	Spectrogram 1	1	101.914983188	102.213950535	87.6	644.0	0.299	556.4	-55.4	
179	Spectrogram 1	1	103.153763109	103.441739010	109.5	705.4	0.288	595.8	-48.0	
180	Spectrogram 1	1	103.309841651	103.512084268	109.5	727.3	0.202	617.7	-43.3	
181	Spectrogram 1	1	103.443937299	103.685749124	83.2	573.9	0.242	490.7	-41.4	
182	Spectrogram 1	1	103.676955967	103.969328446	96.4	674.7	0.292	578.3	-44.6	
183	Spectrogram 1	1	104.239718032	104.472736700	65.7	714.1	0.233	648.4	-46.4	
184	Spectrogram 1	1	104.872251584	105.364668391	57.0	968.2	0.492	911.3	-49.7	
185	Spectrogram 1	1	106.140664520	106.523166861	39.4	1069.0	0.383	1029.6	-53.7	
186	Spectrogram 1	1	107.661001706	108.089668122	78.9	1213.6	0.429	1134.7	-58.8	
187	Spectrogram 1	1	108.681432617	109.237599814	105.1	1095.3	0.556	990.1	-59.0	
188	Spectrogram 1	1	110.244416321	110.560969983	179.6	1012.0	0.317	832.4	-53.7	
189	Spectrogram 1	1	112.634495612	112.999411639	184.0	1047.1	0.365	863.1	-58.8	
190	Spectrogram 1	1	113.027989400	113.469845553	157.7	1270.5	0.442	1112.8	-54.6	
191	Spectrogram 1	1	116.429763259	116.974939010	232.2	1358.1	0.545	1125.9	-62.7	
192	Spectrogram 1	1	120.526196543	120.796586129	179.6	1222.3	0.270	1042.7	-67.5	
193	Spectrogram 1	1	124.029120371	124.448993630	219.1	1397.6	0.420	1178.5	-68.1	
194	Spectrogram 1	1	125.642664730	126.124090090	166.5	1292.4	0.481	1125.9	-65.4	
