Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
118	Spectrogram 1	1	72.916541966	73.062946770	143.1	534.4	0.146	391.3	-39.1	
119	Spectrogram 1	1	73.151399672	73.258153175	133.6	601.1	0.107	467.5	-38.4	
120	Spectrogram 1	1	73.408875992	73.582731697	114.5	477.1	0.174	362.6	-37.9	
121	Spectrogram 1	1	73.723036300	73.878591405	152.7	534.4	0.156	381.7	-36.4	
122	Spectrogram 1	1	73.909092406	74.040246709	95.4	524.8	0.131	429.4	-38.4	
123	Spectrogram 1	1	74.113449111	74.275104416	152.7	496.2	0.162	343.5	-42.5	
124	Spectrogram 1	1	74.226302814	74.366607418	162.2	582.1	0.140	419.9	-42.2	
125	Spectrogram 1	1	74.857673532	74.970527235	324.4	715.6	0.113	391.2	-43.4	
126	Spectrogram 1	1	75.037629437	75.162683540	143.1	467.6	0.125	324.5	-38.7	
127	Spectrogram 1	1	75.135232640	75.251136443	238.5	620.2	0.116	381.7	-36.8	
128	Spectrogram 1	1	75.278587344	75.400591347	133.6	582.1	0.122	448.5	-38.3	
129	Spectrogram 1	1	75.391441047	75.583597352	181.3	610.7	0.192	429.4	-37.6	
130	Spectrogram 1	1	75.659849854	75.775753658	162.2	582.1	0.116	419.9	-43.5	
131	Spectrogram 1	1	75.708651456	75.894707561	143.1	572.5	0.186	429.4	-42.6	
132	Spectrogram 1	1	75.921010261	76.076565366	152.7	572.5	0.156	419.8	-38.0	
133	Spectrogram 1	1	76.033863965	76.155867968	28.6	505.7	0.122	477.1	-40.9	
134	Spectrogram 1	1	76.213819870	76.348024273	181.3	601.1	0.134	419.8	-34.2	
135	Spectrogram 1	1	76.360224674	76.512729678	76.3	486.6	0.153	410.3	-40.1	
136	Spectrogram 1	1	76.424276775	76.601182580	124.0	524.8	0.177	400.8	-39.6	
137	Spectrogram 1	1	76.485278777	76.668284782	95.4	486.6	0.183	391.2	-40.1	
138	Spectrogram 1	1	76.659134482	76.832990187	152.7	534.4	0.174	381.7	-38.3	
139	Spectrogram 1	1	76.790288786	76.942793790	190.8	582.1	0.153	391.3	-40.2	
140	Spectrogram 1	1	77.192901997	77.296605400	143.1	610.7	0.104	467.6	-36.5	
141	Spectrogram 1	1	77.028196592	77.150200596	162.2	610.7	0.122	448.5	-47.1	
142	Spectrogram 1	1	77.269154499	77.388108402	171.8	591.6	0.119	419.8	-37.5	
143	Spectrogram 1	1	77.339306801	77.476561305	114.5	524.8	0.137	410.3	-38.0	
144	Spectrogram 1	1	77.433859904	77.568064307	124.0	534.4	0.134	410.4	-35.7	
145	Spectrogram 1	1	77.497912005	77.638216609	171.8	572.5	0.140	400.7	-36.7	
146	Spectrogram 1	1	77.879174516	78.010328820	168.7	404.8	0.131	236.1	-40.8	
147	Spectrogram 1	1	78.010328820	78.120132423	229.4	512.8	0.110	283.4	-41.1	
148	Spectrogram 1	1	78.135729579	78.219842691	229.4	526.3	0.084	296.9	-34.4	
149	Spectrogram 1	1	78.252193887	78.347090731	249.6	533.0	0.095	283.4	-38.5	
150	Spectrogram 1	1	78.401009393	78.515316955	222.7	533.0	0.114	310.3	-37.9	
151	Spectrogram 1	1	78.439830829	78.588646334	121.4	485.8	0.149	364.4	-36.0	
152	Spectrogram 1	1	78.892747584	79.013525385	229.4	485.8	0.121	256.4	-41.2	
153	Spectrogram 1	1	78.957449978	79.138616680	181.3	505.7	0.181	324.4	-40.5	
154	Spectrogram 1	1	79.125676201	79.289588931	238.5	601.1	0.164	362.6	-38.3	
155	Spectrogram 1	1	79.207632566	79.324096875	219.5	496.2	0.116	276.7	-38.8	
156	Spectrogram 1	1	79.276648453	79.427620704	209.9	572.5	0.151	362.6	-39.2	
157	Spectrogram 1	1	79.324096875	79.500950084	190.8	543.9	0.177	353.1	-41.0	
158	Spectrogram 1	1	79.492323098	79.621727885	162.2	572.5	0.129	410.3	-41.6	
159	Spectrogram 1	1	79.634668364	79.772700137	219.5	610.7	0.138	391.2	-36.6	
160	Spectrogram 1	1	79.703684250	79.884850953	133.6	563.0	0.181	429.4	-36.2	
161	Spectrogram 1	1	79.906418417	80.074644640	190.8	591.6	0.168	400.8	-37.4	
162	Spectrogram 1	1	80.074644640	80.225616892	181.3	543.9	0.151	362.6	-38.3	
163	Spectrogram 1	1	80.165227991	80.324827229	143.1	505.7	0.160	362.6	-38.7	
164	Spectrogram 1	1	79.936612867	80.083271626	28.6	295.8	0.147	267.2	-32.1	
165	Spectrogram 1	1	80.342081201	80.432664552	143.1	515.3	0.091	372.2	-43.3	
166	Spectrogram 1	1	80.424037566	80.518934410	105.0	448.5	0.095	343.5	-40.5	
167	Spectrogram 1	1	80.518934410	80.669906662	133.6	448.5	0.151	314.9	-42.0	
168	Spectrogram 1	1	80.807938435	80.963224179	286.3	591.6	0.155	305.3	-45.1	
169	Spectrogram 1	1	80.980478151	81.096942459	238.5	620.2	0.116	381.7	-41.7	
170	Spectrogram 1	1	80.933683129	81.037386532	236.2	573.5	0.104	337.3	-42.3	
171	Spectrogram 1	1	81.159390536	81.281394539	60.7	553.3	0.122	492.6	-42.0	
172	Spectrogram 1	1	81.202091937	81.333246240	134.9	560.0	0.131	425.1	-40.4	
173	Spectrogram 1	1	81.308845440	81.458300344	114.7	553.3	0.149	438.6	-41.2	
174	Spectrogram 1	1	81.461350444	81.650456649	215.9	566.8	0.189	350.9	-40.8	
175	Spectrogram 1	1	81.537602946	81.690107950	195.7	526.3	0.153	330.6	-40.0	
176	Spectrogram 1	1	81.644356449	81.815162054	290.1	647.7	0.171	357.6	-40.5	
177	Spectrogram 1	1	81.665707150	81.851763255	155.2	533.0	0.186	377.8	-40.4	
178	Spectrogram 1	1	81.848713155	81.973767258	229.4	593.8	0.125	364.4	-41.7	
179	Spectrogram 1	1	81.955466658	82.199474665	87.7	647.7	0.244	560.0	-43.9	
180	Spectrogram 1	1	82.193374464	82.403831370	168.7	614.0	0.210	445.3	-39.5	
181	Spectrogram 1	1	82.428232171	82.592937575	188.9	587.0	0.165	398.1	-43.9	
182	Spectrogram 1	1	82.592937575	82.785093881	121.4	593.8	0.192	472.4	-38.7	
183	Spectrogram 1	1	82.848209091	82.973263194	94.5	539.8	0.125	445.3	-35.9	
184	Spectrogram 1	1	82.912261193	83.046465596	101.2	499.3	0.134	398.1	-35.6	
185	Spectrogram 1	1	82.988513695	83.101367398	148.4	512.8	0.113	364.4	-39.8	
186	Spectrogram 1	1	83.107467598	83.250822302	188.9	512.8	0.143	323.9	-37.7	
187	Spectrogram 1	1	83.247772202	83.455179008	54.0	506.0	0.207	452.0	-41.3	
188	Spectrogram 1	1	83.595483612	83.738838316	209.2	593.8	0.143	384.6	-36.2	
189	Spectrogram 1	1	83.543631910	83.604633912	182.2	587.0	0.061	404.8	-40.7	
190	Spectrogram 1	1	83.754088816	83.909643920	168.7	708.5	0.156	539.8	-38.8	
191	Spectrogram 1	1	83.799840317	83.955395422	134.9	546.5	0.156	411.6	-37.6	
192	Spectrogram 1	1	83.882193020	84.117050726	27.0	580.3	0.235	553.3	-40.6	
193	Spectrogram 1	1	84.092649925	84.281756131	222.7	654.5	0.189	431.8	-41.6	
194	Spectrogram 1	1	84.257355330	84.358008633	168.7	593.8	0.101	425.1	-38.0	
195	Spectrogram 1	1	84.327507632	84.486112836	161.9	479.1	0.159	317.2	-40.3	
196	Spectrogram 1	1	84.486112836	84.565415439	87.7	580.3	0.079	492.6	-38.4	
197	Spectrogram 1	1	84.565415439	84.622504022	101.2	600.5	0.057	499.3	-40.0	
198	Spectrogram 1	1	84.669952444	84.767006035	94.5	661.2	0.097	566.7	-42.5	
199	Spectrogram 1	1	85.059645643	85.152385740	202.4	641.0	0.093	438.6	-39.8	
200	Spectrogram 1	1	85.139445262	85.253752824	209.2	681.5	0.114	472.3	-36.5	
201	Spectrogram 1	1	85.245125838	85.309828232	229.4	485.8	0.065	256.4	-35.3	
202	Spectrogram 1	1	85.340022682	85.428449286	168.7	499.3	0.088	330.6	-38.9	
203	Spectrogram 1	1	85.428449286	85.529816370	161.9	560.0	0.101	398.1	-34.9	
204	Spectrogram 1	1	85.516875891	85.648437425	175.4	580.3	0.132	404.9	-36.7	
205	Spectrogram 1	1	85.663534650	85.792939437	222.7	600.5	0.129	377.8	-39.1	
206	Spectrogram 1	1	85.726080297	85.846858098	175.4	553.3	0.121	377.9	-37.5	
207	Spectrogram 1	1	85.805879916	85.969792646	155.2	499.3	0.164	344.1	-39.7	
208	Spectrogram 1	1	85.909403746	86.060375997	121.4	506.0	0.151	384.6	-40.6	
209	Spectrogram 1	1	86.010770829	86.155272841	148.4	593.8	0.145	445.4	-37.8	
210	Spectrogram 1	1	86.084100208	86.219975235	94.5	506.0	0.136	411.5	-37.0	
211	Spectrogram 1	1	86.373335314	86.539404791	74.2	539.8	0.166	465.6	-39.1	
212	Spectrogram 1	1	86.623517903	86.772333408	141.7	512.8	0.149	371.1	-41.5	
213	Spectrogram 1	1	86.789587380	86.938402885	155.2	627.5	0.149	472.3	-38.7	
214	Spectrogram 1	1	86.899581449	87.013889011	168.7	512.8	0.114	344.1	-40.0	
215	Spectrogram 1	1	87.093688630	87.253287867	108.0	546.5	0.160	438.5	-39.6	
216	Spectrogram 1	1	87.005262025	87.130353319	209.2	695.0	0.125	485.8	-44.7	
217	Spectrogram 1	1	87.248974374	87.440924809	108.0	533.0	0.192	425.0	-41.0	
218	Spectrogram 1	1	87.568172849	87.721301848	67.5	499.3	0.153	431.8	-42.5	
219	Spectrogram 1	1	87.807463883	88.014511542	94.5	634.2	0.207	539.7	-36.9	
220	Spectrogram 1	1	87.891576995	88.087840922	87.7	600.5	0.196	512.8	-37.6	
221	Spectrogram 1	1	88.107251640	88.335866764	60.7	499.3	0.229	438.6	-38.1	
222	Spectrogram 1	1	88.316456046	88.454487819	121.4	526.3	0.138	404.9	-41.4	
223	Spectrogram 1	1	88.448017579	88.620557296	155.2	587.0	0.173	431.8	-39.3	
224	Spectrogram 1	1	88.547227916	88.706827154	94.5	546.5	0.160	452.0	-38.8	
225	Spectrogram 1	1	88.687416436	88.840545434	134.9	533.0	0.153	398.1	-39.1	
226	Spectrogram 1	1	88.877210124	89.026025629	101.2	607.2	0.149	506.0	-35.8	
227	Spectrogram 1	1	88.928972039	89.097198262	128.2	485.8	0.168	357.6	-34.9	
228	Spectrogram 1	1	89.099355008	89.237386781	114.7	506.0	0.138	391.3	-42.2	
229	Spectrogram 1	1	89.230916542	89.356007836	215.9	688.2	0.125	472.3	-44.9	
230	Spectrogram 1	1	89.396986019	89.535017792	108.0	620.7	0.138	512.7	-46.0	
231	Spectrogram 1	1	89.660109086	89.795984113	175.4	519.5	0.136	344.1	-45.2	
232	Spectrogram 1	1	89.819677507	90.000844209	182.2	573.5	0.181	391.3	-42.9	
233	Spectrogram 1	1	89.916731098	90.067703350	114.7	553.3	0.151	438.6	-39.2	
234	Spectrogram 1	1	89.974963252	90.141032729	128.2	546.5	0.166	418.3	-36.4	
235	Spectrogram 1	1	90.018098181	90.190637897	47.2	546.5	0.173	499.3	-37.1	
236	Spectrogram 1	1	90.074173589	90.238086319	87.7	499.3	0.164	411.6	-38.7	
237	Spectrogram 1	1	90.156129954	90.332983163	101.2	526.3	0.177	425.1	-42.0	
238	Spectrogram 1	1	90.337296656	90.492582401	121.4	492.5	0.155	371.1	-42.2	
239	Spectrogram 1	1	90.458074458	90.587479245	229.4	728.7	0.129	499.3	-44.8	
240	Spectrogram 1	1	90.585322498	90.723354271	215.9	560.0	0.138	344.1	-41.9	
241	Spectrogram 1	1	90.662965371	90.844132073	60.7	587.0	0.181	526.3	-40.1	
242	Spectrogram 1	1	90.783743172	90.951969395	236.2	627.5	0.168	391.3	-38.9	
243	Spectrogram 1	1	90.928245184	91.085687675	33.7	668.0	0.157	634.3	-43.2	
244	Spectrogram 1	1	90.975693606	91.159017055	101.2	587.0	0.183	485.8	-38.2	
245	Spectrogram 1	1	91.038239253	91.221562702	60.7	600.5	0.183	539.8	-38.6	
246	Spectrogram 1	1	91.217249209	91.318616292	195.7	519.5	0.101	323.8	-41.6	
247	Spectrogram 1	1	91.320773039	91.504096487	114.7	573.5	0.183	458.8	-39.9	
248	Spectrogram 1	1	91.471745291	91.611933810	74.2	553.3	0.140	479.1	-39.4	
249	Spectrogram 1	1	91.560171895	91.708987400	128.2	587.0	0.149	458.8	-36.2	
250	Spectrogram 1	1	91.624874289	91.756435822	94.5	533.0	0.132	438.5	-36.5	
251	Spectrogram 1	1	91.702517161	91.868586638	114.7	573.5	0.166	458.8	-36.8	
252	Spectrogram 1	1	91.728398119	91.928975539	20.2	600.5	0.201	580.3	-38.0	
253	Spectrogram 1	1	91.941916017	92.073477551	108.0	546.5	0.132	438.5	-33.9	
254	Spectrogram 1	1	91.965640228	92.105828748	47.2	485.8	0.140	438.6	-33.7	
255	Spectrogram 1	1	92.099358508	92.226606549	236.2	641.0	0.127	404.8	-39.8	
256	Spectrogram 1	1	92.095045016	92.271898225	87.7	492.5	0.177	404.8	-40.2	
257	Spectrogram 1	1	92.230658144	92.448489536	108.0	546.5	0.218	438.5	-39.8	
258	Spectrogram 1	1	92.530445901	92.668477674	87.7	580.3	0.138	492.6	-39.4	
259	Spectrogram 1	1	92.610245520	92.772001504	87.7	539.8	0.162	452.1	-40.5	
260	Spectrogram 1	1	92.849644376	92.981205910	67.5	580.3	0.132	512.8	-46.6	
261	Spectrogram 1	1	93.028654332	93.149432133	108.0	546.5	0.121	438.5	-40.8	
262	Spectrogram 1	1	93.089043233	93.229231752	81.0	492.5	0.140	411.5	-38.4	
263	Spectrogram 1	1	93.303285192	93.486608641	81.0	485.8	0.183	404.8	-38.2	
264	Spectrogram 1	1	93.396025290	93.546997541	67.5	438.6	0.151	371.1	-36.8	
265	Spectrogram 1	1	93.462884430	93.618170174	74.2	472.3	0.155	398.1	-36.8	
266	Spectrogram 1	1	93.579348738	93.723850751	33.7	445.3	0.145	411.6	-42.6	
267	Spectrogram 1	1	93.730320990	93.896390467	27.0	600.5	0.166	573.5	-44.3	
268	Spectrogram 1	1	93.935211903	94.030108747	155.2	560.0	0.095	404.8	-42.3	
269	Spectrogram 1	1	94.049519465	94.200491717	168.7	492.5	0.151	323.8	-41.4	
270	Spectrogram 1	1	94.226372674	94.373031433	87.7	519.5	0.147	431.8	-40.8	
271	Spectrogram 1	1	94.357934208	94.450674305	47.2	512.8	0.093	465.6	-39.6	
272	Spectrogram 1	1	94.476555263	94.569295360	242.9	512.8	0.093	269.9	-44.5	
273	Spectrogram 1	1	94.545571149	94.646938233	161.9	425.1	0.101	263.2	-35.9	
274	Spectrogram 1	1	94.560668374	94.694386655	81.0	499.3	0.134	418.3	-36.4	
275	Spectrogram 1	1	94.998303013	95.121237561	249.6	627.5	0.123	377.9	-42.0	
276	Spectrogram 1	1	95.060848660	95.181626462	276.6	600.5	0.121	323.9	-39.0	
277	Spectrogram 1	1	95.129864547	95.259269334	276.6	661.2	0.129	384.6	-37.3	
278	Spectrogram 1	1	95.144961772	95.326128474	168.7	553.3	0.181	384.6	-38.4	
279	Spectrogram 1	1	95.233388377	95.418868572	155.2	614.0	0.185	458.8	-38.6	
280	Spectrogram 1	1	95.356322925	95.515922162	188.9	587.0	0.160	398.1	-41.1	
281	Spectrogram 1	1	95.684148385	95.787672215	182.2	641.0	0.104	458.8	-39.9	
282	Spectrogram 1	1	95.755321018	95.889039298	87.7	526.3	0.134	438.6	-37.5	
283	Spectrogram 1	1	95.960211931	96.096086958	175.4	647.7	0.136	472.3	-38.6	
284	Spectrogram 1	1	96.016287339	96.139221887	134.9	620.7	0.123	485.8	-36.8	
285	Spectrogram 1	1	96.070206001	96.188827055	121.4	526.3	0.119	404.9	-36.5	
286	Spectrogram 1	1	96.333329068	96.520966009	13.5	506.0	0.188	492.5	-43.9	
287	Spectrogram 1	1	96.467047348	96.624489839	60.7	512.8	0.157	452.1	-42.1	
288	Spectrogram 1	1	96.624489839	96.775462091	81.0	600.5	0.151	519.5	-41.6	
289	Spectrogram 1	1	96.685602800	96.812850841	114.7	533.0	0.127	418.3	-38.7	
290	Spectrogram 1	1	96.763245673	96.892650460	108.0	512.8	0.129	404.8	-35.6	
291	Spectrogram 1	1	96.864612756	96.991860797	209.2	573.5	0.127	364.3	-37.8	
292	Spectrogram 1	1	96.983233811	97.095384627	202.4	539.8	0.112	337.4	-36.8	
293	Spectrogram 1	1	97.024211994	97.166557259	54.0	539.8	0.142	485.8	-39.2	
294	Spectrogram 1	1	97.116952091	97.263610850	134.9	641.0	0.147	506.1	-39.4	
