Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
41	Spectrogram 1	1	61.096377643	61.277946057	122.8	695.6	0.182	572.9	-47.4	
42	Spectrogram 1	1	61.343686345	61.456383981	57.3	597.4	0.113	540.2	-43.1	
43	Spectrogram 1	1	61.822651300	61.891522077	57.3	679.3	0.069	622.0	-43.2	
44	Spectrogram 1	1	62.088742941	62.342312622	90.0	654.7	0.254	564.7	-46.9	
45	Spectrogram 1	1	63.020898335	63.265076547	163.7	826.6	0.244	662.9	-47.1	
46	Spectrogram 1	1	63.662648764	63.809781789	147.3	630.2	0.147	482.9	-41.5	
47	Spectrogram 1	1	64.047699022	64.169788128	106.4	556.5	0.122	450.1	-43.9	
48	Spectrogram 1	1	63.844217178	64.091525880	114.6	646.5	0.247	532.0	-47.9	
49	Spectrogram 1	1	64.157266168	64.354487032	114.6	630.2	0.197	515.6	-42.5	
50	Spectrogram 1	1	64.282485764	64.404574870	106.4	474.7	0.122	368.3	-39.2	
51	Spectrogram 1	1	64.388922420	64.529794466	122.8	556.5	0.141	433.8	-40.7	
52	Spectrogram 1	1	64.345095562	64.495359077	147.3	638.4	0.150	491.0	-39.6	
53	Spectrogram 1	1	64.470315158	64.701971410	81.8	646.5	0.232	564.7	-42.8	
54	Spectrogram 1	1	64.557968875	64.745798269	139.1	564.7	0.188	425.6	-42.7	
55	Spectrogram 1	1	64.689449451	64.830321496	65.5	532.0	0.141	466.5	-46.8	
56	Spectrogram 1	1	64.764581208	64.905453254	171.9	687.5	0.141	515.6	-45.4	
57	Spectrogram 1	1	64.867887375	65.061977748	114.6	622.0	0.194	507.4	-46.2	
58	Spectrogram 1	1	64.896061784	65.036933829	8.2	368.3	0.141	360.1	-47.3	
59	Spectrogram 1	1	65.729771648	65.917601042	114.6	793.9	0.188	679.3	-49.6	
60	Spectrogram 1	1	66.177431704	66.359000118	114.6	728.4	0.182	613.8	-42.5	
61	Spectrogram 1	1	66.261954931	66.409087956	90.0	523.8	0.147	433.8	-40.1	
62	Spectrogram 1	1	66.371522077	66.565612451	147.3	679.3	0.194	532.0	-45.3	
63	Spectrogram 1	1	66.615700289	66.863008991	81.8	744.8	0.247	662.9	-49.3	
64	Spectrogram 1	1	67.047707895	67.263711698	147.3	712.0	0.216	564.7	-45.1	
65	Spectrogram 1	1	67.438988709	67.579860754	65.5	589.3	0.141	523.8	-45.9	
66	Spectrogram 1	1	67.576730264	67.792734067	122.8	654.7	0.216	532.0	-47.3	
67	Spectrogram 1	1	67.971171991	68.155870895	180.1	597.4	0.185	417.4	-40.8	
68	Spectrogram 1	1	68.055695219	68.293612451	16.4	671.1	0.238	654.7	-41.7	
69	Spectrogram 1	1	68.575356542	68.747533486	147.3	720.2	0.172	572.9	-47.8	
70	Spectrogram 1	1	68.763185936	69.004233658	106.4	572.9	0.241	466.5	-43.1	
71	Spectrogram 1	1	69.011164386	69.155166921	188.2	630.2	0.144	441.9	-43.0	
72	Spectrogram 1	1	69.443171991	69.643523345	90.0	597.4	0.200	507.4	-48.0	
73	Spectrogram 1	1	69.765612451	70.022312622	90.0	736.6	0.257	646.5	-49.3	
74	Spectrogram 1	1	70.344753082	70.520060516	40.9	433.8	0.175	392.8	-43.4	
75	Spectrogram 1	1	70.673454521	70.814326567	253.7	679.3	0.141	425.6	-47.9	
76	Spectrogram 1	1	70.906110325	71.031329921	155.5	646.5	0.125	491.0	-48.5	
77	Spectrogram 1	1	71.112722659	71.303682542	106.4	597.4	0.191	491.0	-49.0	
78	Spectrogram 1	1	71.391336259	71.616731532	81.8	752.9	0.225	671.1	-44.3	
79	Spectrogram 1	1	71.945432971	72.111348936	49.1	638.4	0.166	589.3	-42.8	
80	Spectrogram 1	1	72.186480693	72.355527148	73.7	630.2	0.169	556.5	-45.0	
81	Spectrogram 1	1	72.627879769	72.753099365	130.9	548.3	0.125	417.4	-40.9	
82	Spectrogram 1	1	72.834492102	72.962842188	221.0	515.6	0.128	294.6	-39.1	
83	Spectrogram 1	1	73.144019952	73.347501795	147.3	638.4	0.203	491.0	-46.9	
84	Spectrogram 1	1	73.247326118	73.488373840	147.3	638.4	0.241	491.0	-44.7	
85	Spectrogram 1	1	73.760726461	73.939164386	155.5	671.1	0.178	515.6	-42.2	
86	Spectrogram 1	1	73.776378911	74.033079083	106.4	597.4	0.257	491.0	-41.4	
87	Spectrogram 1	1	73.986121734	74.186473088	57.3	605.6	0.200	548.3	-40.6	
88	Spectrogram 1	1	74.249082885	74.508913547	24.6	630.2	0.260	605.6	-44.1	
89	Spectrogram 1	1	74.474478158	74.709264900	16.4	581.1	0.235	564.7	-43.1	
90	Spectrogram 1	1	74.906485764	75.141272506	114.6	622.0	0.235	507.4	-40.8	
91	Spectrogram 1	1	75.122489567	75.354145819	0.0	433.8	0.232	433.8	-48.4	
92	Spectrogram 1	1	75.563888642	75.657803339	40.9	491.0	0.094	450.1	-40.6	
93	Spectrogram 1	1	75.734669736	75.875541782	57.3	638.4	0.141	581.1	-41.7	
94	Spectrogram 1	1	76.010152847	76.182329792	73.7	703.8	0.172	630.2	-44.2	
95	Spectrogram 1	1	76.188590771	76.363898206	81.8	622.0	0.175	540.2	-39.9	
96	Spectrogram 1	1	76.780222939	76.955530373	90.0	466.5	0.175	376.5	-47.3	
97	Spectrogram 1	1	76.908573024	77.090141438	147.3	581.1	0.182	433.8	-40.3	
98	Spectrogram 1	1	77.002487721	77.205969565	49.1	556.5	0.203	507.4	-40.1	
99	Spectrogram 1	1	77.102663398	77.271709853	147.3	474.7	0.169	327.4	-39.1	
100	Spectrogram 1	1	77.265448873	77.440756307	81.8	581.1	0.175	499.2	-40.5	
101	Spectrogram 1	1	77.656760110	77.879024893	171.9	720.2	0.222	548.3	-45.7	
102	Spectrogram 1	1	78.132594574	78.357989847	114.6	662.9	0.225	548.3	-46.8	
103	Spectrogram 1	1	78.307902009	78.520775322	98.2	581.1	0.213	482.9	-43.6	
104	Spectrogram 1	1	78.571775969	78.731430954	139.1	540.2	0.160	401.0	-44.0	
105	Spectrogram 1	1	78.734561444	78.909868878	122.8	630.2	0.175	507.4	-42.6	
106	Spectrogram 1	1	78.922390838	79.116481212	49.1	458.3	0.194	409.2	-48.7	
107	Spectrogram 1	1	79.132133661	79.260483747	221.0	589.3	0.128	368.3	-44.0	
108	Spectrogram 1	1	79.182221499	79.341876484	106.4	556.5	0.160	450.1	-41.2	
109	Spectrogram 1	1	79.542227838	79.698752332	188.2	572.9	0.157	384.7	-41.5	
110	Spectrogram 1	1	79.802058499	79.999279363	98.2	589.3	0.197	491.0	-42.3	
111	Spectrogram 1	1	80.171456307	80.356155211	98.2	540.2	0.185	441.9	-43.0	
112	Spectrogram 1	1	80.255979534	80.421895499	98.2	564.7	0.166	466.5	-39.0	
113	Spectrogram 1	1	80.769379877	80.853903105	40.9	441.9	0.085	401.0	-41.3	
114	Spectrogram 1	1	80.853903105	80.960339761	106.4	548.3	0.106	441.9	-40.6	
115	Spectrogram 1	1	81.054254458	81.163821604	147.3	572.9	0.110	425.6	-43.0	
116	Spectrogram 1	1	80.353024721	80.518940686	139.1	499.2	0.166	360.1	-38.8	
117	Spectrogram 1	1	80.650421261	80.844511635	122.8	605.6	0.194	482.9	-44.4	
118	Spectrogram 1	1	80.540854115	80.628507832	270.1	581.1	0.088	311.0	-46.1	
119	Spectrogram 1	1	81.280932908	81.456240342	106.4	564.7	0.175	458.3	-45.3	
120	Spectrogram 1	1	81.500067201	81.741114923	32.7	548.3	0.241	515.6	-45.4	
121	Spectrogram 1	1	81.875725989	82.091729792	57.3	695.6	0.216	638.4	-50.8	
122	Spectrogram 1	1	82.054163913	82.223210367	24.6	597.4	0.169	572.9	-43.9	
123	Spectrogram 1	1	82.101121261	82.260776246	114.6	417.4	0.160	302.8	-41.0	
124	Spectrogram 1	1	82.523737397	82.752263160	90.0	589.3	0.229	499.2	-44.9	
125	Spectrogram 1	1	82.801863465	82.927083060	147.3	581.1	0.125	433.8	-44.2	
126	Spectrogram 1	1	83.064824616	83.230740580	81.8	474.7	0.166	392.8	-44.3	
127	Spectrogram 1	1	83.221349111	83.349699197	139.1	491.0	0.128	351.9	-42.9	
128	Spectrogram 1	1	83.312133318	83.543789570	40.9	532.0	0.232	491.0	-40.8	
129	Spectrogram 1	1	83.478049282	83.681531126	16.4	572.9	0.203	556.5	-43.5	
130	Spectrogram 1	1	83.994580115	84.154235100	114.6	597.4	0.160	482.9	-43.8	
131	Spectrogram 1	1	84.079103343	84.235627838	90.0	515.6	0.157	425.6	-42.2	
132	Spectrogram 1	1	84.198061959	84.307629105	171.9	523.8	0.110	351.9	-44.2	
133	Spectrogram 1	1	84.376499883	84.479806050	122.8	564.7	0.103	441.9	-41.0	
134	Spectrogram 1	1	84.514241438	84.683287893	229.2	589.3	0.169	360.1	-43.6	
135	Spectrogram 1	1	84.792855039	84.955640514	81.8	499.2	0.163	417.4	-43.2	
136	Spectrogram 1	1	85.137208928	85.256167544	106.4	548.3	0.119	441.9	-43.8	
137	Spectrogram 1	1	85.281211463	85.478432327	81.8	703.8	0.197	622.0	-44.1	
138	Spectrogram 1	1	84.936857575	85.055816191	130.9	392.8	0.119	261.9	-44.2	
139	Spectrogram 1	1	85.688175150	85.822786216	90.0	662.9	0.135	572.9	-42.6	
140	Spectrogram 1	1	85.841569155	86.045050998	73.7	589.3	0.203	515.6	-44.1	
141	Spectrogram 1	1	86.111003924	86.226832050	49.1	744.8	0.116	695.6	-40.6	
142	Spectrogram 1	1	86.170483232	86.323877237	163.7	458.3	0.153	294.6	-37.3	
143	Spectrogram 1	1	86.668231126	86.865451989	122.8	875.7	0.197	752.9	-48.7	
144	Spectrogram 1	1	86.874843459	87.047020403	147.3	687.5	0.172	540.2	-46.9	
145	Spectrogram 1	1	86.943714237	87.169109509	49.1	679.3	0.225	630.2	-48.7	
146	Spectrogram 1	1	87.162848530	87.306851065	98.2	728.4	0.144	630.2	-47.4	
147	Spectrogram 1	1	87.250502247	87.435201151	171.9	712.0	0.185	540.2	-45.3	
148	Spectrogram 1	1	87.569812216	87.748250140	49.1	597.4	0.178	548.3	-43.2	
149	Spectrogram 1	1	87.807729448	87.951731984	171.9	556.5	0.144	384.7	-41.9	
150	Spectrogram 1	1	87.983036883	88.152083337	81.8	728.4	0.169	646.5	-44.0	
151	Spectrogram 1	1	88.039385701	88.245998034	106.4	589.3	0.207	482.9	-41.0	
152	Spectrogram 1	1	88.170866277	88.330521261	81.8	548.3	0.160	466.5	-38.7	
153	Spectrogram 1	1	88.452610367	88.568438494	49.1	556.5	0.116	507.4	-44.9	
154	Spectrogram 1	1	88.577829963	88.678005640	73.7	556.5	0.100	482.9	-42.0	
155	Spectrogram 1	1	88.703049559	88.850182584	73.7	581.1	0.147	507.4	-42.8	
156	Spectrogram 1	1	89.000446099	89.263407251	0.0	589.3	0.263	589.3	-47.0	
157	Spectrogram 1	1	89.245877065	89.324139313	90.0	499.2	0.078	409.2	-42.2	
158	Spectrogram 1	1	89.317878333	89.436836949	57.3	515.6	0.119	458.3	-40.7	
159	Spectrogram 1	1	89.518229686	89.624666343	114.6	523.8	0.106	409.2	-41.6	
160	Spectrogram 1	1	89.258399025	89.461880868	130.9	622.0	0.203	491.0	-41.3	
161	Spectrogram 1	1	89.762407898	89.918932393	130.9	540.2	0.157	409.2	-44.0	
162	Spectrogram 1	1	89.875105535	90.015977580	130.9	507.4	0.141	376.5	-40.7	
163	Spectrogram 1	1	90.194415504	90.313374120	32.7	556.5	0.119	523.8	-42.7	
164	Spectrogram 1	1	90.263286282	90.407288817	57.3	507.4	0.144	450.1	-38.7	
165	Spectrogram 1	1	90.466768125	90.645206050	40.9	572.9	0.178	532.0	-40.6	
166	Spectrogram 1	1	90.983298959	91.136692963	73.7	638.4	0.153	564.7	-42.8	
167	Spectrogram 1	1	91.201702656	91.308139313	114.6	564.7	0.106	450.1	-46.6	
168	Spectrogram 1	1	91.283095394	91.411445479	65.5	540.2	0.128	474.7	-43.4	
169	Spectrogram 1	1	91.527273606	91.690059080	122.8	548.3	0.163	425.6	-40.1	
170	Spectrogram 1	1	91.383271070	91.486577237	130.9	384.7	0.103	253.7	-43.2	
171	Spectrogram 1	1	91.624318792	91.774582308	73.7	474.7	0.150	401.0	-39.1	
172	Spectrogram 1	1	91.937367782	92.125197176	163.7	540.2	0.188	376.5	-44.1	
173	Spectrogram 1	1	92.043804439	92.175285014	106.4	613.8	0.131	507.4	-42.9	
174	Spectrogram 1	1	92.093892277	92.222242363	130.9	540.2	0.128	409.2	-40.5	
175	Spectrogram 1	1	92.162763055	92.291113141	98.2	482.9	0.128	384.7	-38.7	
176	Spectrogram 1	1	92.228503343	92.403810777	98.2	671.1	0.175	572.9	-39.0	
177	Spectrogram 1	1	92.275460691	92.438246166	106.4	654.7	0.163	548.3	-38.7	
178	Spectrogram 1	1	92.366244898	92.472681555	81.8	532.0	0.106	450.1	-39.4	
179	Spectrogram 1	1	92.795122014	92.898428181	57.3	572.9	0.103	515.6	-42.7	
180	Spectrogram 1	1	92.901558671	93.020517287	106.4	556.5	0.119	450.1	-42.2	
181	Spectrogram 1	1	92.926602590	93.123823453	98.2	589.3	0.197	491.0	-41.8	
182	Spectrogram 1	1	93.111301494	93.223999130	73.7	548.3	0.113	474.7	-41.2	
183	Spectrogram 1	1	93.440002933	93.624701837	114.6	581.1	0.185	466.5	-43.7	
184	Spectrogram 1	1	93.577744489	93.718616534	24.6	507.4	0.141	482.9	-43.6	
185	Spectrogram 1	1	93.922098377	94.185059529	24.6	540.2	0.263	515.6	-44.9	
186	Spectrogram 1	1	93.249043049	93.368001665	180.1	499.2	0.119	319.2	-46.1	
187	Spectrogram 1	1	92.669902418	92.766947605	302.8	630.2	0.097	327.4	-43.5	
188	Spectrogram 1	1	94.422915914	94.645180697	147.3	515.6	0.222	368.3	-47.9	
189	Spectrogram 1	1	94.673355106	94.823618621	139.1	523.8	0.150	384.7	-41.0	
190	Spectrogram 1	1	94.977012626	95.136667611	245.5	810.2	0.160	564.7	-47.1	
191	Spectrogram 1	1	95.158581040	95.286931126	171.9	654.7	0.128	482.9	-41.7	
192	Spectrogram 1	1	95.455977580	95.553022767	171.9	613.8	0.097	441.9	-44.0	
193	Spectrogram 1	1	95.512326398	95.612502075	155.5	654.7	0.100	499.2	-43.6	
194	Spectrogram 1	1	95.906768125	96.050770661	122.8	515.6	0.144	392.8	-38.2	
195	Spectrogram 1	1	95.749183232	95.915099197	130.9	597.4	0.166	466.5	-46.3	
196	Spectrogram 1	1	98.115833595	98.281749559	90.0	638.4	0.166	548.3	-45.6	
197	Spectrogram 1	1	98.891794298	99.089015161	139.1	532.0	0.197	392.8	-43.7	
198	Spectrogram 1	1	99.771461959	99.940508413	32.7	687.5	0.169	654.7	-43.1	
199	Spectrogram 1	1	99.855985186	99.987465762	90.0	646.5	0.131	556.5	-41.7	
200	Spectrogram 1	1	100.131468297	100.250426913	90.0	572.9	0.119	482.9	-43.4	
201	Spectrogram 1	1	100.203469565	100.309906221	65.5	491.0	0.106	425.6	-43.0	
202	Spectrogram 1	1	101.584015609	101.715496185	73.7	564.7	0.131	491.0	-43.7	
203	Spectrogram 1	1	101.762752914	101.925538388	278.3	802.0	0.163	523.8	-42.8	
204	Spectrogram 1	1	101.850406631	102.006931126	147.3	589.3	0.157	441.9	-45.1	
205	Spectrogram 1	1	101.966234757	102.119628762	98.2	474.7	0.153	376.5	-47.0	
206	Spectrogram 1	1	102.551636368	102.755118211	155.5	728.4	0.203	572.9	-45.2	
207	Spectrogram 1	1	105.572488131	105.750926055	98.2	556.5	0.178	458.3	-43.0	
208	Spectrogram 1	1	105.387789227	105.528661272	180.1	720.2	0.141	540.2	-41.0	
209	Spectrogram 1	1	105.491095394	105.631967439	237.3	695.6	0.141	458.3	-39.4	
210	Spectrogram 1	1	110.898876980	111.080445394	188.2	581.1	0.182	392.8	-43.4	
