Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
45	Spectrogram 1	1	57.583748068	57.812545885	84.0	704.5	0.229	620.5	-47.9	
46	Spectrogram 1	1	57.814745864	58.017143933	193.9	704.5	0.202	510.6	-48.4	
47	Spectrogram 1	1	58.133742820	58.318541057	103.4	723.9	0.185	620.5	-51.7	
48	Spectrogram 1	1	58.641937971	58.839936082	77.6	601.1	0.198	523.5	-45.6	
49	Spectrogram 1	1	58.894935557	59.106133542	97.0	601.1	0.211	504.2	-50.2	
50	Spectrogram 1	1	59.732792373	59.931911743	118.8	813.5	0.199	694.7	-53.3	
51	Spectrogram 1	1	60.015915227	60.224368317	54.8	502.7	0.208	447.9	-48.5	
52	Spectrogram 1	1	60.241480138	60.409487106	123.4	690.1	0.168	566.7	-47.8	
53	Spectrogram 1	1	60.440599507	60.628829537	96.0	589.6	0.188	493.6	-50.1	
54	Spectrogram 1	1	60.605495235	60.767279723	192.0	612.4	0.162	420.5	-45.3	
55	Spectrogram 1	1	60.686387479	60.823282046	86.8	612.4	0.137	525.6	-43.2	
56	Spectrogram 1	1	60.946176032	61.162407223	64.0	516.5	0.216	452.5	-46.5	
57	Spectrogram 1	1	61.218409545	61.387972134	54.8	521.0	0.170	466.2	-47.5	
58	Spectrogram 1	1	61.474993949	61.697447619	192.0	626.1	0.222	434.2	-48.8	
59	Spectrogram 1	1	61.737893741	61.857676487	91.4	553.0	0.120	461.6	-44.1	
60	Spectrogram 1	1	61.876343928	62.103464459	173.7	854.7	0.227	681.0	-40.0	
61	Spectrogram 1	1	62.025683455	62.220135965	141.7	749.5	0.194	607.9	-47.3	
62	Spectrogram 1	1	62.677488267	62.733490590	132.5	777.0	0.056	644.4	-46.0	
63	Spectrogram 1	1	63.049281465	63.393073502	54.8	809.0	0.344	754.1	-48.8	
64	Spectrogram 1	1	63.254623315	63.411740943	128.0	735.8	0.157	607.9	-47.7	
65	Spectrogram 1	1	63.375961681	63.554857990	68.6	690.1	0.179	621.6	-43.9	
66	Spectrogram 1	1	63.450631445	63.627972134	50.3	553.0	0.177	502.7	-41.7	
67	Spectrogram 1	1	63.689225720	63.773229204	169.1	571.3	0.084	402.2	-44.2	
68	Spectrogram 1	1	63.810564086	64.075019499	155.4	813.5	0.264	658.1	-48.6	
69	Spectrogram 1	1	63.935013692	64.190135384	54.8	653.6	0.255	598.7	-47.2	
70	Spectrogram 1	1	64.208802825	64.327029951	73.1	580.4	0.118	507.3	-43.7	
71	Spectrogram 1	1	64.309918130	64.481036338	86.8	598.7	0.171	511.9	-45.1	
72	Spectrogram 1	1	64.456146417	64.655265787	0.0	543.9	0.199	543.9	-46.6	
73	Spectrogram 1	1	65.033281465	65.288403158	173.7	703.8	0.255	530.2	-47.9	
74	Spectrogram 1	1	65.548776114	65.749451104	169.1	786.1	0.201	617.0	-50.0	
75	Spectrogram 1	1	65.901901871	66.055908259	214.8	822.7	0.154	607.9	-41.4	
76	Spectrogram 1	1	65.922124932	66.141467363	105.1	882.1	0.219	777.0	-42.7	
77	Spectrogram 1	1	65.954792954	66.146134223	100.5	681.0	0.191	580.4	-41.0	
78	Spectrogram 1	1	66.080798180	66.325030532	160.0	639.9	0.244	479.9	-44.4	
79	Spectrogram 1	1	66.314141191	66.468147579	128.0	740.4	0.154	612.4	-47.0	
80	Spectrogram 1	1	66.419923356	66.577040984	155.4	799.8	0.157	644.4	-45.7	
81	Spectrogram 1	1	66.681267529	66.875720039	109.7	690.1	0.194	580.4	-42.3	
82	Spectrogram 1	1	66.729491751	66.891276239	123.4	507.3	0.162	383.9	-40.0	
83	Spectrogram 1	1	66.883498139	66.989280304	109.7	708.4	0.106	598.7	-45.7	
84	Spectrogram 1	1	66.959723523	67.068616928	146.3	548.4	0.109	402.2	-42.1	
85	Spectrogram 1	1	67.073283788	67.247513237	132.5	612.4	0.174	479.9	-43.6	
86	Spectrogram 1	1	67.219512075	67.412408965	155.4	777.0	0.193	621.6	-44.4	
87	Spectrogram 1	1	67.342406061	67.463744427	301.6	685.6	0.121	383.9	-46.6	
88	Spectrogram 1	1	67.476189388	67.617750815	132.5	653.6	0.142	521.0	-43.0	
89	Spectrogram 1	1	67.625235011	67.776130158	233.1	699.3	0.151	466.2	-45.1	
90	Spectrogram 1	1	67.780797018	67.945692746	128.0	575.9	0.165	447.9	-43.3	
91	Spectrogram 1	1	67.875689843	68.043696811	178.2	649.0	0.168	470.7	-41.1	
92	Spectrogram 1	1	68.065475492	68.396822568	77.7	818.1	0.331	740.4	-42.9	
93	Spectrogram 1	1	68.645721781	68.861952971	86.8	626.1	0.216	539.3	-46.9	
94	Spectrogram 1	1	68.782616347	68.925733394	137.1	594.1	0.143	457.0	-42.9	
95	Spectrogram 1	1	68.837063050	68.977068857	77.7	534.7	0.140	457.0	-42.3	
96	Spectrogram 1	1	69.003514398	69.098407223	137.1	681.0	0.095	543.9	-45.9	
97	Spectrogram 1	1	69.110852183	69.239968650	173.7	557.6	0.129	383.9	-39.4	
98	Spectrogram 1	1	69.152853925	69.356640155	68.6	653.6	0.204	585.0	-41.9	
99	Spectrogram 1	1	69.293920453	69.466594281	128.0	571.3	0.173	443.3	-44.0	
100	Spectrogram 1	1	69.345255915	69.527263464	73.1	493.6	0.182	420.5	-43.4	
101	Spectrogram 1	1	69.468149901	69.640823730	91.4	530.2	0.173	438.8	-41.1	
102	Spectrogram 1	1	69.745050275	69.975282046	82.3	562.2	0.230	479.9	-47.7	
103	Spectrogram 1	1	70.329963423	70.557083954	96.0	621.6	0.227	525.6	-45.7	
104	Spectrogram 1	1	70.508565828	70.626792954	137.1	489.0	0.118	351.9	-45.0	
105	Spectrogram 1	1	70.598791792	70.698351477	155.4	580.4	0.100	425.0	-40.3	
106	Spectrogram 1	1	70.685906516	70.829023563	109.7	498.2	0.143	388.5	-42.8	
107	Spectrogram 1	1	70.804133642	70.939472589	100.5	630.7	0.135	530.2	-41.3	
108	Spectrogram 1	1	70.941028209	71.093478976	123.4	557.6	0.152	434.2	-45.3	
109	Spectrogram 1	1	71.275000917	71.453897226	251.4	653.6	0.179	402.2	-41.4	
110	Spectrogram 1	1	71.306113318	71.481898387	68.6	498.2	0.176	429.6	-41.5	
111	Spectrogram 1	1	71.536345090	71.732353219	178.2	658.1	0.196	479.9	-45.0	
112	Spectrogram 1	1	71.614126093	71.794578022	137.1	607.9	0.180	470.7	-44.4	
113	Spectrogram 1	1	71.979696811	72.125925098	114.3	626.1	0.146	511.9	-45.5	
114	Spectrogram 1	1	72.132147579	72.283042726	274.2	603.3	0.151	329.1	-44.0	
115	Spectrogram 1	1	72.220817923	72.365490590	132.5	589.6	0.145	457.0	-41.4	
116	Spectrogram 1	1	72.315710748	72.474383995	223.9	644.4	0.159	420.5	-40.8	
117	Spectrogram 1	1	72.348378769	72.516385737	141.7	511.9	0.168	370.2	-40.7	
118	Spectrogram 1	1	72.496162676	72.603500462	192.0	626.1	0.107	434.2	-43.8	
119	Spectrogram 1	1	72.553720619	72.696837666	118.8	790.7	0.143	671.8	-46.0	
120	Spectrogram 1	1	72.939514398	73.021962262	169.1	575.9	0.082	406.8	-44.2	
121	Spectrogram 1	1	72.970626800	73.174413029	192.0	731.3	0.204	539.3	-44.7	
122	Spectrogram 1	1	73.067075244	73.213303531	192.0	598.7	0.146	406.8	-43.8	
123	Spectrogram 1	1	73.424585612	73.572369519	246.8	603.3	0.148	356.5	-47.8	
124	Spectrogram 1	1	73.647039283	73.836824932	155.4	580.4	0.190	425.0	-39.7	
125	Spectrogram 1	1	73.861714853	74.056167363	178.2	630.7	0.194	452.5	-47.1	
126	Spectrogram 1	1	73.976830739	74.280176654	105.1	713.0	0.303	607.9	-45.0	
127	Spectrogram 1	1	74.062389843	74.297288474	45.7	566.7	0.235	521.0	-44.0	
128	Spectrogram 1	1	74.371958238	74.555521407	187.4	699.3	0.184	511.9	-48.7	
129	Spectrogram 1	1	74.471517923	74.613079350	86.8	612.4	0.142	525.6	-46.2	
130	Spectrogram 1	1	74.949093286	75.140434556	274.2	630.7	0.191	356.5	-45.0	
131	Spectrogram 1	1	75.006651229	75.215104319	128.0	617.0	0.208	489.0	-44.5	
132	Spectrogram 1	1	75.143545796	75.275773502	73.1	617.0	0.132	543.9	-45.2	
133	Spectrogram 1	1	75.440669230	75.572896937	36.6	594.1	0.132	557.6	-39.8	
134	Spectrogram 1	1	75.626420059	75.763314626	155.4	603.3	0.137	447.9	-39.7	
135	Spectrogram 1	1	75.757092145	75.856651830	251.4	566.7	0.100	315.4	-41.2	
136	Spectrogram 1	1	75.876874891	75.979545816	137.1	662.7	0.103	525.6	-41.2	
137	Spectrogram 1	1	75.963989615	76.097772942	173.7	589.6	0.134	415.9	-38.6	
138	Spectrogram 1	1	76.119945504	76.236617010	242.2	589.6	0.117	347.3	-39.8	
139	Spectrogram 1	1	76.608410208	76.805973957	141.7	749.5	0.198	607.9	-34.1	
140	Spectrogram 1	1	76.969314065	77.168433435	155.4	740.4	0.199	585.0	-41.9	
141	Spectrogram 1	1	77.160655335	77.306883622	173.7	639.9	0.146	466.2	-43.6	
142	Spectrogram 1	1	77.258659399	77.492002411	109.7	649.0	0.233	539.3	-41.1	
143	Spectrogram 1	1	77.446889429	77.605562676	91.4	626.1	0.159	534.7	-41.3	
144	Spectrogram 1	1	77.605562676	77.761124684	150.8	553.0	0.156	402.2	-45.6	
145	Spectrogram 1	1	77.739346003	77.913575451	105.1	557.6	0.174	452.5	-43.3	
146	Spectrogram 1	1	77.854461889	77.992912075	105.1	621.6	0.138	516.5	-42.1	
147	Spectrogram 1	1	78.256883062	78.434223750	141.7	562.2	0.177	420.5	-38.4	
148	Spectrogram 1	1	78.485559213	78.711124124	164.5	658.1	0.226	493.6	-44.5	
149	Spectrogram 1	1	78.717346604	78.869797371	132.5	553.0	0.152	420.5	-42.7	
150	Spectrogram 1	1	78.767126446	78.935133415	82.3	461.6	0.168	379.3	-40.0	
151	Spectrogram 1	1	78.834018110	78.986468877	54.8	461.6	0.152	406.8	-39.0	
152	Spectrogram 1	1	79.030026239	79.177810146	114.3	534.7	0.148	420.5	-38.4	
153	Spectrogram 1	1	79.096917903	79.274258591	155.4	630.7	0.177	475.3	-39.4	
154	Spectrogram 1	1	79.289814792	79.471822341	41.1	580.4	0.182	539.3	-42.3	
155	Spectrogram 1	1	79.409597538	79.552714585	114.3	548.4	0.143	434.2	-41.0	
156	Spectrogram 1	1	79.534047144	79.753389575	59.4	626.1	0.219	566.7	-42.5	
157	Spectrogram 1	1	80.023583041	80.169811328	356.5	662.7	0.146	306.2	-42.7	
158	Spectrogram 1	1	80.001804360	80.112253385	91.4	434.2	0.110	342.8	-43.7	
159	Spectrogram 1	1	80.045361722	80.224258031	96.0	598.7	0.179	502.7	-42.5	
160	Spectrogram 1	1	80.166700088	80.286482834	105.1	566.7	0.120	461.6	-41.0	
161	Spectrogram 1	1	80.382931279	80.454489802	132.5	493.6	0.072	361.1	-35.4	
162	Spectrogram 1	1	80.431155501	80.530715186	64.0	548.4	0.100	484.5	-36.8	
163	Spectrogram 1	1	80.586717509	80.790503739	68.6	735.8	0.204	667.3	-42.5	
164	Spectrogram 1	1	80.750057617	80.911842104	128.0	502.7	0.162	374.8	-42.0	
165	Spectrogram 1	1	80.933620786	81.098516514	164.5	804.4	0.165	639.9	-45.5	
166	Spectrogram 1	1	81.170707077	81.385382647	96.0	548.4	0.215	452.5	-46.3	
167	Spectrogram 1	1	81.302934783	81.441384970	105.1	530.2	0.138	425.0	-43.4	
168	Spectrogram 1	1	81.439829350	81.590724497	242.2	612.4	0.151	370.2	-46.8	
169	Spectrogram 1	1	81.614058798	81.922071573	73.1	671.8	0.308	598.7	-47.6	
170	Spectrogram 1	1	81.777398906	81.967184556	100.5	553.0	0.190	452.5	-45.0	
171	Spectrogram 1	1	82.063633000	82.267419230	164.5	617.0	0.204	452.5	-49.9	
172	Spectrogram 1	1	82.205194427	82.382535116	41.1	521.0	0.177	479.9	-40.9	
173	Spectrogram 1	1	82.293864772	82.426092478	54.8	507.3	0.132	452.5	-38.5	
174	Spectrogram 1	1	82.357360581	82.517589449	132.5	543.9	0.160	411.3	-39.6	
175	Spectrogram 1	1	82.478698947	82.662262116	205.7	607.9	0.184	402.2	-42.8	
176	Spectrogram 1	1	82.758710561	82.915828188	356.5	722.1	0.157	365.6	-44.8	
177	Spectrogram 1	1	82.730709399	82.864492726	109.7	470.7	0.134	361.1	-43.9	
178	Spectrogram 1	1	82.878493307	83.020054734	73.1	489.0	0.142	415.9	-42.8	
179	Spectrogram 1	1	82.992053572	83.189617322	77.7	649.0	0.198	571.3	-45.6	
180	Spectrogram 1	1	83.139837479	83.281398906	50.3	585.0	0.142	534.7	-44.0	
181	Spectrogram 1	1	83.251842125	83.455628355	100.5	630.7	0.204	530.2	-43.5	
182	Spectrogram 1	1	83.583189201	83.762085510	86.8	662.7	0.179	575.9	-41.7	
183	Spectrogram 1	1	83.707638807	83.863200815	64.0	955.2	0.156	891.2	-47.5	
184	Spectrogram 1	1	83.961159607	84.121388474	118.8	767.8	0.160	649.0	-43.8	
185	Spectrogram 1	1	84.038940610	84.160278976	109.7	612.4	0.121	502.7	-41.7	
186	Spectrogram 1	1	84.192946998	84.364065206	146.3	562.2	0.171	415.9	-47.1	
187	Spectrogram 1	1	84.298729163	84.457402411	169.1	758.7	0.159	589.6	-44.7	
188	Spectrogram 1	1	84.640965580	84.864974871	91.4	562.2	0.224	470.7	-47.4	
189	Spectrogram 1	1	84.847863050	85.099873502	91.4	594.1	0.252	502.7	-47.3	
190	Spectrogram 1	1	85.067205481	85.241434929	100.5	617.0	0.174	516.5	-45.8	
191	Spectrogram 1	1	85.351351891	85.530248200	77.7	594.1	0.179	516.5	-46.2	
192	Spectrogram 1	1	85.659364666	85.785369893	114.3	585.0	0.126	470.7	-44.1	
193	Spectrogram 1	1	85.755813111	85.914486359	118.8	557.6	0.159	438.8	-42.9	
194	Spectrogram 1	1	85.846039076	86.001601083	128.0	626.1	0.156	498.2	-42.3	
195	Spectrogram 1	1	85.898930158	86.140051270	118.8	772.4	0.241	653.6	-45.6	
196	Spectrogram 1	1	86.094938288	86.325170059	155.4	731.3	0.230	575.9	-46.3	
197	Spectrogram 1	1	86.770077401	87.073423315	114.3	685.6	0.303	571.3	-49.0	
198	Spectrogram 1	1	86.914750068	87.109202577	59.4	516.5	0.194	457.0	-44.4	
199	Spectrogram 1	1	87.101424477	87.309877567	160.0	630.7	0.208	470.7	-48.9	
200	Spectrogram 1	1	87.312988807	87.480995775	146.3	717.6	0.168	571.3	-42.0	
201	Spectrogram 1	1	87.490522382	87.695864232	59.4	717.6	0.205	658.1	-40.9	
202	Spectrogram 1	1	87.753422174	87.908984182	237.7	621.6	0.156	383.9	-44.3	
203	Spectrogram 1	1	87.779867716	87.989876426	77.7	534.7	0.210	457.0	-44.7	
204	Spectrogram 1	1	87.921429143	88.104992312	41.1	557.6	0.184	516.5	-44.7	
205	Spectrogram 1	1	88.210774477	88.431672528	128.0	708.4	0.221	580.4	-45.5	
206	Spectrogram 1	1	88.329001603	88.479896750	105.1	575.9	0.151	470.7	-41.4	
207	Spectrogram 1	1	88.416116327	88.568567094	137.1	685.6	0.152	548.4	-42.1	
208	Spectrogram 1	1	88.596484637	88.761380365	137.1	799.8	0.165	662.7	-43.0	
209	Spectrogram 1	1	88.867162530	89.011835198	178.2	621.6	0.145	443.3	-45.3	
210	Spectrogram 1	1	88.971389076	89.221843908	82.3	681.0	0.250	598.7	-47.2	
211	Spectrogram 1	1	89.273179370	89.400740217	150.8	539.3	0.128	388.5	-42.1	
212	Spectrogram 1	1	89.420963277	89.627860748	54.8	790.7	0.207	735.8	-49.0	
213	Spectrogram 1	1	89.609193307	89.798978956	233.1	699.3	0.190	466.2	-48.9	
214	Spectrogram 1	1	89.789645235	89.996542706	210.2	758.7	0.207	548.4	-49.9	
215	Spectrogram 1	1	89.909427981	90.052545028	319.9	699.3	0.143	379.3	-46.8	
216	Spectrogram 1	1	89.971652784	90.133437272	210.2	635.3	0.162	425.0	-49.5	
217	Spectrogram 1	1	90.148993473	90.382336484	91.4	571.3	0.233	479.9	-50.3	
218	Spectrogram 1	1	90.568527649	90.742757097	86.8	502.7	0.174	415.9	-42.4	
219	Spectrogram 1	1	90.663420473	90.846983642	141.7	511.9	0.184	370.2	-40.7	
220	Spectrogram 1	1	90.867206703	91.002545650	196.5	703.8	0.135	507.3	-50.4	
221	Spectrogram 1	1	91.058547973	91.200109399	141.7	644.4	0.142	502.7	-41.3	
222	Spectrogram 1	1	91.136328976	91.335448346	192.0	621.6	0.199	429.6	-41.8	
223	Spectrogram 1	1	91.215665600	91.438119271	187.4	557.6	0.222	370.2	-42.8	
224	Spectrogram 1	1	91.512789035	91.710352784	297.1	626.1	0.198	329.1	-45.3	
225	Spectrogram 1	1	91.604570619	91.777244448	246.8	585.0	0.173	338.2	-47.2	
226	Spectrogram 1	1	91.713464025	91.858136692	86.8	566.7	0.145	479.9	-42.1	
227	Spectrogram 1	1	91.794356268	91.973252577	64.0	530.2	0.179	466.2	-42.0	
228	Spectrogram 1	1	91.943695796	92.110147144	228.5	649.0	0.166	420.5	-48.2	
229	Spectrogram 1	1	92.035477380	92.192595008	64.0	548.4	0.157	484.5	-46.0	
230	Spectrogram 1	1	92.169260707	92.320155854	114.3	507.3	0.151	393.1	-42.4	
231	Spectrogram 1	1	92.298377173	92.416604299	68.6	484.5	0.118	415.9	-43.6	
232	Spectrogram 1	1	92.533430345	92.713882274	68.6	626.1	0.180	557.6	-47.7	
233	Spectrogram 1	1	92.832109399	92.983004547	100.5	777.0	0.151	676.4	-51.0	
234	Spectrogram 1	1	93.163456476	93.333019064	128.0	644.4	0.170	516.5	-50.8	
235	Spectrogram 1	1	93.468358011	93.547694634	141.7	827.2	0.079	685.6	-42.0	
236	Spectrogram 1	1	93.493247932	93.683033581	86.8	612.4	0.190	525.6	-40.7	
237	Spectrogram 1	1	93.572584556	93.802816327	54.8	598.7	0.230	543.9	-43.2	
238	Spectrogram 1	1	93.926780324	94.152345235	128.0	534.7	0.226	406.8	-43.7	
239	Spectrogram 1	1	93.999894468	94.124344074	82.3	690.1	0.124	607.9	-43.2	
240	Spectrogram 1	1	94.195902598	94.303240383	178.2	754.1	0.107	575.9	-47.2	
241	Spectrogram 1	1	94.191235737	94.367020806	150.8	708.4	0.176	557.6	-47.5	
242	Spectrogram 1	1	94.244126820	94.465024871	82.3	671.8	0.221	589.6	-45.2	
243	Spectrogram 1	1	94.314129723	94.488359172	73.1	516.5	0.174	443.3	-44.5	
244	Spectrogram 1	1	94.376354526	94.561473315	32.0	575.9	0.185	543.9	-43.3	
245	Spectrogram 1	1	94.547472735	94.698367882	128.0	836.4	0.151	708.4	-50.1	
246	Spectrogram 1	1	94.723257803	94.930155273	109.7	731.3	0.207	621.6	-47.9	
247	Spectrogram 1	1	94.849454734	95.118577007	141.7	607.9	0.269	466.2	-45.7	
248	Spectrogram 1	1	95.191691150	95.333252577	137.1	635.3	0.142	498.2	-42.4	
249	Spectrogram 1	1	95.306807036	95.426589782	141.7	585.0	0.120	443.3	-43.9	
250	Spectrogram 1	1	95.341030678	95.482592104	123.4	530.2	0.142	406.8	-42.9	
251	Spectrogram 1	1	95.407922341	95.597707990	68.6	543.9	0.190	475.3	-42.3	
252	Spectrogram 1	1	95.579040549	95.726824456	169.1	607.9	0.148	438.8	-47.4	
253	Spectrogram 1	1	95.940576446	96.242366741	77.7	653.6	0.302	575.9	-48.0	
254	Spectrogram 1	1	96.523933975	96.746387646	77.7	694.7	0.222	617.0	-51.8	
255	Spectrogram 1	1	96.829668544	97.139236940	246.8	996.3	0.310	749.5	-52.9	
256	Spectrogram 1	1	97.021009814	97.170349341	137.1	585.0	0.149	447.9	-53.4	
257	Spectrogram 1	1	97.338356309	97.465917156	109.7	585.0	0.128	475.3	-50.6	
258	Spectrogram 1	1	97.470584016	97.616812303	105.1	694.7	0.146	589.6	-44.1	
259	Spectrogram 1	1	98.313730097	98.478625825	128.0	735.8	0.165	607.9	-49.9	
260	Spectrogram 1	1	98.397733581	98.551739968	96.0	617.0	0.154	521.0	-43.4	
261	Spectrogram 1	1	98.466180864	98.603075431	50.3	575.9	0.137	525.6	-42.2	
262	Spectrogram 1	1	98.554851209	98.769526779	210.2	658.1	0.215	447.9	-44.6	
263	Spectrogram 1	1	98.547265994	98.839722568	86.8	562.2	0.292	475.3	-45.6	
264	Spectrogram 1	1	99.256628749	99.455748118	82.3	667.3	0.199	585.0	-48.3	
265	Spectrogram 1	1	99.916842519	100.094183207	18.3	594.1	0.177	575.9	-44.4	
266	Spectrogram 1	1	100.181297932	100.430197144	73.1	996.3	0.249	923.2	-48.3	
267	Spectrogram 1	1	100.341526800	100.582647911	77.7	690.1	0.241	612.4	-43.6	
268	Spectrogram 1	1	100.571758571	100.708653137	178.2	671.8	0.137	493.6	-47.4	
269	Spectrogram 1	1	100.604426592	100.772433561	187.4	539.3	0.168	351.9	-44.2	
270	Spectrogram 1	1	100.789261950	101.010160001	219.4	621.6	0.221	402.2	-47.8	
271	Spectrogram 1	1	101.444178002	101.717967135	146.3	713.0	0.274	566.7	-50.2	
272	Spectrogram 1	1	101.610629350	101.876640383	100.5	694.7	0.266	594.1	-50.0	
273	Spectrogram 1	1	102.116205875	102.329325825	86.8	1005.5	0.213	918.6	-48.5	
275	Spectrogram 1	1	102.964649674	103.280440549	77.7	818.1	0.316	740.4	-48.8	
276	Spectrogram 1	1	103.759965413	103.997975285	64.0	553.0	0.238	489.0	-45.9	
277	Spectrogram 1	1	104.029087687	104.214206476	96.0	882.1	0.185	786.1	-47.2	
278	Spectrogram 1	1	104.319988641	104.578221573	32.0	767.8	0.258	735.8	-47.3	
279	Spectrogram 1	1	104.631112656	104.911124270	114.3	781.5	0.280	667.3	-53.0	
280	Spectrogram 1	1	105.219968898	105.327306683	210.2	914.1	0.107	703.8	-47.5	
281	Spectrogram 1	1	105.282193701	105.456423149	77.7	699.3	0.174	621.6	-47.1	
282	Spectrogram 1	1	105.401976446	105.607318296	109.7	722.1	0.205	612.4	-53.5	
283	Spectrogram 1	1	106.440645049	106.723767903	109.7	754.1	0.283	644.4	-53.2	
284	Spectrogram 1	1	106.656876239	106.901108591	64.0	758.7	0.244	694.7	-52.6	
