Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
47	Spectrogram 1	1	88.825455772	89.095513830	106.4	548.3	0.270	441.9	-43.5	
48	Spectrogram 1	1	89.511668869	89.856989008	24.6	785.7	0.345	761.1	-53.6	
49	Spectrogram 1	1	89.952058772	90.217689648	49.1	793.9	0.266	744.8	-48.1	
50	Spectrogram 1	1	90.461184618	90.726815494	114.6	671.1	0.266	556.5	-50.1	
51	Spectrogram 1	1	90.638271869	90.841922207	73.7	572.9	0.204	499.2	-46.3	
52	Spectrogram 1	1	91.346620872	91.647669198	81.8	973.9	0.301	892.1	-49.6	
53	Spectrogram 1	1	91.621106111	91.842465174	73.7	564.7	0.221	491.0	-44.9	
54	Spectrogram 1	1	92.085960144	92.404717195	8.2	671.1	0.319	662.9	-46.4	
55	Spectrogram 1	1	96.450389630	97.034777557	237.3	1325.8	0.584	1088.5	-53.5	
56	Spectrogram 1	1	98.066310793	98.269961132	73.7	622.0	0.204	548.3	-54.5	
57	Spectrogram 1	1	98.261106769	98.531164827	139.1	965.7	0.270	826.6	-51.7	
58	Spectrogram 1	1	98.748096709	98.982737316	16.4	965.7	0.235	949.4	-52.1	
59	Spectrogram 1	1	99.788484307	100.195784984	81.8	957.5	0.407	875.7	-51.9	
60	Spectrogram 1	1	101.146233603	101.358738304	81.8	982.1	0.213	900.3	-52.9	
61	Spectrogram 1	1	102.545222884	102.771009129	122.8	712.0	0.226	589.3	-54.7	
62	Spectrogram 1	1	102.731164497	103.058775911	24.6	924.8	0.328	900.3	-49.7	
63	Spectrogram 1	1	103.986000714	104.247204409	73.7	802.0	0.261	728.4	-50.9	
64	Spectrogram 1	1	104.185223872	104.393301391	32.7	752.9	0.208	720.2	-48.7	
65	Spectrogram 1	1	105.172485295	105.446970533	65.5	720.2	0.274	654.7	-52.2	
66	Spectrogram 1	1	105.960523561	106.257144706	73.7	924.8	0.297	851.1	-49.0	
67	Spectrogram 1	1	106.261571887	106.553765851	114.6	1014.8	0.292	900.3	-51.0	
68	Spectrogram 1	1	107.020718841	107.304058443	139.1	728.4	0.283	589.3	-50.2	
69	Spectrogram 1	1	107.339475893	107.582970863	139.1	728.4	0.243	589.3	-50.1	
70	Spectrogram 1	1	109.959203751	110.207125902	32.7	744.8	0.248	712.0	-52.2	
