Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
23	Spectrogram 1	1	59.121284197	59.280892923	44.0	773.9	0.160	730.0	-52.0	
24	Spectrogram 1	1	61.377193289	61.601508255	105.5	861.9	0.224	756.4	-52.6	
25	Spectrogram 1	1	64.089491222	64.339688684	96.7	1081.8	0.250	985.0	-55.5	
26	Spectrogram 1	1	65.042829827	65.297341039	52.8	1064.2	0.255	1011.4	-53.1	
27	Spectrogram 1	1	66.022050929	66.362837127	61.6	1178.5	0.341	1116.9	-56.3	
28	Spectrogram 1	1	66.651858333	66.945193289	79.2	642.0	0.293	562.9	-50.7	
29	Spectrogram 1	1	66.298130887	66.444798365	131.9	518.9	0.147	387.0	-53.2	
30	Spectrogram 1	1	67.415391968	67.799315659	123.1	756.4	0.384	633.2	-53.9	
31	Spectrogram 1	1	67.915786892	68.058140620	70.4	474.9	0.142	404.6	-56.7	
32	Spectrogram 1	1	68.472260557	68.791478009	105.5	791.5	0.319	686.0	-52.2	
33	Spectrogram 1	1	68.709516771	69.063244218	61.6	677.2	0.354	615.6	-46.4	
34	Spectrogram 1	1	68.746058177	68.892725655	79.2	870.7	0.147	791.5	-44.3	
35	Spectrogram 1	1	69.798613017	70.152340464	70.4	721.2	0.354	650.8	-48.3	
36	Spectrogram 1	1	71.191954056	71.524112756	79.2	1204.9	0.332	1125.7	-54.2	
37	Spectrogram 1	1	71.920977696	72.024507680	52.8	483.7	0.104	430.9	-47.9	
38	Spectrogram 1	1	72.783727565	73.042552525	87.9	923.5	0.259	835.5	-50.9	
39	Spectrogram 1	1	73.225718958	73.475916420	79.2	571.7	0.250	492.5	-46.9	
40	Spectrogram 1	1	73.450033923	73.609642649	44.0	659.6	0.160	615.6	-43.3	
41	Spectrogram 1	1	74.006507589	74.239450054	96.7	870.7	0.233	773.9	-50.6	
42	Spectrogram 1	1	74.692393735	74.808864967	79.2	580.5	0.116	501.3	-42.4	
43	Spectrogram 1	1	74.830433714	75.097886174	79.2	554.1	0.267	474.9	-47.4	
44	Spectrogram 1	1	75.835537312	76.107303521	70.4	492.5	0.272	422.2	-46.4	
46	Spectrogram 1	1	75.321921393	75.688590087	167.1	800.3	0.367	633.2	-47.7	
47	Spectrogram 1	1	76.507715414	76.697520385	140.7	835.5	0.190	694.8	-49.1	
48	Spectrogram 1	1	76.783795372	76.982227842	87.9	545.3	0.198	457.3	-44.1	
49	Spectrogram 1	1	77.521446511	77.827722714	123.1	650.8	0.306	527.7	-51.0	
50	Spectrogram 1	1	77.901056453	78.310862641	70.4	677.2	0.410	606.8	-47.1	
51	Spectrogram 1	1	79.333221236	79.557536202	70.4	817.9	0.224	747.6	-47.9	
52	Spectrogram 1	1	80.816587654	80.971882630	87.9	694.8	0.155	606.8	-45.0	
53	Spectrogram 1	1	81.826005001	82.024437471	70.4	615.6	0.198	545.3	-44.6	
54	Spectrogram 1	1	82.261693685	82.520518646	87.9	545.3	0.259	457.3	-47.5	
55	Spectrogram 1	1	82.555028640	82.718951115	96.7	606.8	0.164	510.1	-46.1	
56	Spectrogram 1	1	82.809539852	82.960521079	131.9	580.5	0.151	448.5	-46.9	
57	Spectrogram 1	1	83.033854818	83.249542285	79.2	518.9	0.216	439.7	-44.6	
58	Spectrogram 1	1	83.790783899	83.885686385	70.4	712.4	0.095	642.0	-47.0	
59	Spectrogram 1	1	83.928823878	84.144511346	87.9	580.5	0.216	492.5	-45.7	
60	Spectrogram 1	1	84.217845085	84.506866291	70.4	518.9	0.289	448.5	-46.3	
61	Spectrogram 1	1	85.908834828	86.193542285	70.4	571.7	0.285	501.3	-47.8	
62	Spectrogram 1	1	86.059816055	86.305699768	87.9	598.1	0.246	510.1	-46.9	
63	Spectrogram 1	1	86.236679778	86.460994744	79.2	580.5	0.224	501.3	-46.5	
64	Spectrogram 1	1	86.611565231	86.814311450	44.0	703.6	0.203	659.6	-48.3	
65	Spectrogram 1	1	86.982547675	87.344902620	70.4	694.8	0.362	624.4	-50.7	
66	Spectrogram 1	1	87.608041330	87.931572531	246.3	993.8	0.324	747.6	-48.9	
67	Spectrogram 1	1	87.733140061	88.030788766	140.7	817.9	0.298	677.2	-48.1	
68	Spectrogram 1	1	88.255103732	88.406084959	44.0	782.7	0.151	738.8	-43.1	
69	Spectrogram 1	1	88.311182473	88.500987445	44.0	861.9	0.190	817.9	-44.4	
70	Spectrogram 1	1	88.979813622	89.299031074	105.5	835.5	0.319	730.0	-47.9	
71	Spectrogram 1	1	89.139422348	89.480208546	70.4	703.6	0.341	633.2	-46.5	
72	Spectrogram 1	1	90.098315100	90.400277555	52.8	791.5	0.302	738.8	-51.2	
73	Spectrogram 1	1	90.365767560	90.663416265	70.4	800.3	0.298	730.0	-46.6	
74	Spectrogram 1	1	90.607337523	90.853221236	96.7	791.5	0.246	694.8	-48.6	
75	Spectrogram 1	1	90.823024990	91.107732447	79.2	800.3	0.285	721.2	-44.1	
76	Spectrogram 1	1	91.068908703	91.280282421	70.4	800.3	0.211	730.0	-42.2	
77	Spectrogram 1	1	91.631566448	91.911960155	35.2	510.1	0.280	474.9	-46.2	
78	Spectrogram 1	1	92.356276338	92.502943816	70.4	765.2	0.147	694.8	-44.8	
79	Spectrogram 1	1	92.589218803	92.722945032	131.9	686.0	0.134	554.1	-43.4	
80	Spectrogram 1	1	92.761768776	92.938632500	140.7	791.5	0.177	650.8	-44.1	
81	Spectrogram 1	1	93.076672479	93.145692468	96.7	844.3	0.069	747.6	-46.5	
82	Spectrogram 1	1	93.439027424	93.715107382	61.5	659.6	0.276	598.1	-46.8	
83	Spectrogram 1	1	93.132751220	93.210398708	105.5	800.3	0.078	694.8	-45.4	
84	Spectrogram 1	1	93.736676129	93.891971105	70.3	730.0	0.155	659.6	-45.2	
85	Spectrogram 1	1	93.810009867	94.038638583	44.0	571.6	0.229	527.7	-41.8	
86	Spectrogram 1	1	94.064521079	94.198247309	70.3	800.3	0.134	730.0	-44.5	
87	Spectrogram 1	1	94.553921393	94.799805106	237.4	809.1	0.246	571.7	-45.4	
88	Spectrogram 1	1	94.584117638	94.881766343	61.5	615.6	0.298	554.1	-45.3	
89	Spectrogram 1	1	94.899021340	95.028433821	61.5	624.4	0.129	562.9	-41.4	
90	Spectrogram 1	1	95.907951639	95.964030380	61.5	448.5	0.056	387.0	-41.9	
91	Spectrogram 1	1	101.110227842	101.330229059	96.7	703.6	0.220	606.8	-46.0	
92	Spectrogram 1	1	101.338856558	101.558857774	167.1	721.2	0.220	554.1	-46.9	
93	Spectrogram 1	1	101.412190297	101.679642756	105.5	712.4	0.267	606.8	-46.2	
94	Spectrogram 1	1	102.910837742	103.191231450	61.5	712.4	0.280	650.8	-51.4	
95	Spectrogram 1	1	104.567317491	104.778691209	70.3	712.4	0.211	642.0	-47.9	
96	Spectrogram 1	1	105.095645189	105.220743920	70.3	422.1	0.125	351.8	-55.9	
97	Spectrogram 1	1	109.337759043	109.458544025	158.3	791.5	0.121	633.2	-42.7	
