Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
35	Spectrogram 1	1	80.473409922	80.632083170	69.7	548.6	0.159	479.0	-51.0	
36	Spectrogram 1	1	83.198856295	83.341973342	61.0	618.3	0.143	557.3	-55.2	
37	Spectrogram 1	1	84.624935928	84.908058781	52.2	513.8	0.283	461.5	-47.9	
38	Spectrogram 1	1	85.072954509	85.415190926	34.8	627.0	0.342	592.2	-50.6	
39	Spectrogram 1	1	85.632977737	85.878765709	139.3	644.4	0.246	505.1	-51.5	
40	Spectrogram 1	1	86.124553681	86.401454054	61.0	731.5	0.277	670.5	-51.3	
41	Spectrogram 1	1	90.091517427	90.265746876	243.8	600.9	0.174	357.0	-52.5	
42	Spectrogram 1	1	90.654651895	90.884883666	61.0	888.2	0.230	827.3	-49.0	
43	Spectrogram 1	1	90.828881343	91.046668154	95.8	644.4	0.218	548.6	-46.2	
44	Spectrogram 1	1	91.130671638	91.398238291	52.2	635.7	0.268	583.5	-46.1	
45	Spectrogram 1	1	91.706251066	92.008041361	87.1	661.8	0.302	574.7	-48.5	
46	Spectrogram 1	1	91.482241775	91.631581303	400.6	783.7	0.149	383.2	-50.6	
47	Spectrogram 1	1	93.980567617	94.157908306	78.4	731.5	0.177	653.1	-56.5	
48	Spectrogram 1	1	94.245023030	94.528145884	95.8	888.2	0.283	792.4	-49.2	
49	Spectrogram 1	1	95.277954760	95.414849327	139.3	801.2	0.137	661.8	-51.6	
50	Spectrogram 1	1	95.109947792	95.305955922	78.4	949.2	0.196	870.8	-55.6	
51	Spectrogram 1	1	96.927474457	97.101703905	0.0	653.1	0.174	653.1	-49.8	
52	Spectrogram 1	1	98.560875537	98.921779394	95.8	949.2	0.361	853.4	-51.5	
53	Spectrogram 1	1	98.439537171	98.542208096	313.5	722.8	0.103	409.3	-54.1	
54	Spectrogram 1	1	101.108981221	101.550777322	34.8	1105.9	0.442	1071.1	-52.4	
55	Spectrogram 1	1	102.891106146	103.364014649	139.3	809.9	0.473	670.5	-51.0	
56	Spectrogram 1	1	103.052890634	103.224008843	252.5	896.9	0.171	644.4	-48.0	
57	Spectrogram 1	1	103.140005359	103.429350693	78.4	687.9	0.289	609.6	-51.1	
58	Spectrogram 1	1	103.712473546	104.042265003	304.8	1149.5	0.330	844.7	-56.4	
59	Spectrogram 1	1	106.937326304	107.008884827	26.1	600.9	0.072	574.7	-57.0	
60	Spectrogram 1	1	107.260895280	107.432013488	87.1	705.4	0.171	618.3	-61.3	
