Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
22	Spectrogram 1	1	55.740496269	55.938928739	197.5	802.5	0.198	604.9	-52.3	
23	Spectrogram 1	1	56.215008697	56.383244922	49.4	716.0	0.168	666.7	-49.1	
24	Spectrogram 1	1	56.978542331	57.302073532	111.1	666.7	0.324	555.6	-52.5	
25	Spectrogram 1	1	59.270483096	59.455974318	98.8	728.4	0.185	629.6	-50.9	
26	Spectrogram 1	1	59.421464323	59.637151790	74.1	543.2	0.216	469.1	-47.6	
27	Spectrogram 1	1	59.555190553	59.706171780	74.1	604.9	0.151	530.9	-45.7	
28	Spectrogram 1	1	60.021075482	60.197939205	74.1	790.1	0.177	716.0	-49.5	
29	Spectrogram 1	1	60.983041586	61.142650312	49.4	716.0	0.160	666.7	-48.8	
30	Spectrogram 1	1	61.121081565	61.366965278	98.8	604.9	0.246	506.2	-50.0	
31	Spectrogram 1	1	61.470495262	61.819908959	74.1	567.9	0.349	493.8	-54.8	
32	Spectrogram 1	1	62.203337689	62.617457626	98.8	864.2	0.414	765.4	-53.4	
33	Spectrogram 1	1	62.910792582	63.204127538	61.7	802.5	0.293	740.7	-53.0	
34	Spectrogram 1	1	63.355108765	63.428442504	61.7	864.2	0.073	802.5	-49.4	
35	Spectrogram 1	1	64.023739913	64.317074869	61.7	703.7	0.293	642.0	-45.8	
36	Spectrogram 1	1	64.213544884	64.338643616	148.1	629.6	0.125	481.5	-44.7	
37	Spectrogram 1	1	64.273937375	64.644919819	86.4	876.5	0.371	790.1	-49.8	
38	Spectrogram 1	1	64.558644832	64.739822305	111.1	679.0	0.181	567.9	-50.1	
39	Spectrogram 1	1	64.619037323	64.808842294	148.1	604.9	0.190	456.8	-47.9	
40	Spectrogram 1	1	64.791587297	64.990019767	148.1	642.0	0.198	493.8	-50.2	
41	Spectrogram 1	1	64.882176033	65.024529762	61.7	642.0	0.142	580.2	-49.1	
42	Spectrogram 1	1	65.205707234	65.464532195	49.4	642.0	0.259	592.6	-46.7	
43	Spectrogram 1	1	65.417080952	65.537865934	123.5	777.8	0.121	654.3	-48.4	
44	Spectrogram 1	1	65.775122148	66.016692111	86.4	518.5	0.242	432.1	-47.1	
45	Spectrogram 1	1	66.025319610	66.150418341	123.5	604.9	0.125	481.5	-46.3	
46	Spectrogram 1	1	66.317217346	66.532904813	49.4	580.2	0.216	530.9	-52.3	
47	Spectrogram 1	1	66.610552301	66.804671022	111.1	617.3	0.194	506.2	-53.2	
48	Spectrogram 1	1	66.968593497	67.149770969	61.7	617.3	0.181	555.6	-51.8	
49	Spectrogram 1	1	67.810937360	68.108586065	67.9	617.3	0.298	549.4	-52.5	
50	Spectrogram 1	1	68.565843495	68.770746589	61.7	506.2	0.205	444.4	-49.2	
51	Spectrogram 1	1	68.701726600	68.872119699	55.6	469.1	0.170	413.6	-49.1	
52	Spectrogram 1	1	69.419338847	69.600516320	246.9	728.4	0.181	481.5	-45.9	
53	Spectrogram 1	1	69.857184406	70.165617484	142.0	697.5	0.308	555.6	-47.9	
54	Spectrogram 1	1	70.087969996	70.232480599	228.4	703.7	0.145	475.3	-47.3	
55	Spectrogram 1	1	71.308554691	71.506987161	30.9	623.5	0.198	592.6	-49.9	
56	Spectrogram 1	1	71.774439621	72.000911461	179.0	901.2	0.226	722.2	-50.6	
57	Spectrogram 1	1	71.925420848	72.061303952	104.9	672.8	0.136	567.9	-49.4	
58	Spectrogram 1	1	71.994440837	72.154049563	148.1	746.9	0.160	598.8	-49.3	
59	Spectrogram 1	1	72.477762991	72.599774248	157.1	672.2	0.122	515.1	-49.1	
60	Spectrogram 1	1	72.874299575	73.164076309	157.1	628.5	0.290	471.4	-54.8	
61	Spectrogram 1	1	73.231182500	73.380646290	253.2	846.8	0.149	593.6	-45.2	
62	Spectrogram 1	1	73.414199385	73.508758109	235.7	829.3	0.095	593.6	-47.4	
63	Spectrogram 1	1	73.539260923	73.688724713	113.5	707.1	0.149	593.6	-46.6	
64	Spectrogram 1	1	73.606367114	73.746680060	61.1	742.0	0.140	680.9	-46.8	
65	Spectrogram 1	1	74.588824027	74.747438660	113.5	541.2	0.159	427.8	-56.3	
66	Spectrogram 1	1	75.357494943	75.430701697	43.6	838.1	0.073	794.4	-53.6	
67	Spectrogram 1	1	75.784534341	76.138366986	52.4	663.5	0.354	611.1	-52.7	
68	Spectrogram 1	1	76.425093439	76.803328334	61.1	698.4	0.378	637.3	-50.2	
69	Spectrogram 1	1	76.498300193	76.766724957	69.8	436.5	0.268	366.6	-49.0	
70	Spectrogram 1	1	76.724021017	76.910088184	52.4	776.9	0.186	724.6	-45.5	
71	Spectrogram 1	1	77.041250284	77.294423642	69.8	759.5	0.253	689.6	-53.4	
72	Spectrogram 1	1	77.642155723	78.075295684	34.9	689.6	0.433	654.7	-48.5	
73	Spectrogram 1	1	78.211873606	78.465046963	52.4	829.3	0.253	776.9	-47.7	
74	Spectrogram 1	1	78.321683737	78.526052592	96.0	654.7	0.204	558.7	-48.1	
75	Spectrogram 1	1	79.239818443	79.395382795	43.6	611.1	0.156	567.4	-41.1	
76	Spectrogram 1	1	79.538746021	79.898679228	43.6	646.0	0.360	602.4	-42.8	
77	Spectrogram 1	1	80.799335370	80.948799159	43.6	567.4	0.149	523.8	-39.9	
78	Spectrogram 1	1	81.311782648	81.311782648	384.1	384.1	0.000	0.0	-56.8	
79	Spectrogram 1	1	81.259927864	81.601559382	52.4	515.1	0.342	462.7	-51.3	
80	Spectrogram 1	1	82.422085083	82.635604782	148.4	820.6	0.214	672.2	-49.5	
81	Spectrogram 1	1	82.830822792	83.004688833	69.8	715.8	0.174	646.0	-52.6	
82	Spectrogram 1	1	83.813013408	83.974678323	61.1	611.1	0.162	550.0	-45.2	
83	Spectrogram 1	1	83.892320725	84.188198022	61.1	480.1	0.296	419.0	-50.7	
84	Spectrogram 1	1	84.502643343	84.585000941	43.6	602.4	0.082	558.7	-47.7	
85	Spectrogram 1	1	85.146252721	85.384174671	34.9	864.2	0.238	829.3	-50.4	
86	Spectrogram 1	1	85.701403939	85.820364914	34.9	680.9	0.119	646.0	-49.1	
87	Spectrogram 1	1	85.780711255	86.046085739	69.8	619.8	0.265	550.0	-50.4	
88	Spectrogram 1	1	86.381616694	86.650041459	34.9	742.0	0.268	707.1	-48.5	
89	Spectrogram 1	1	86.622588926	86.875762283	78.6	611.1	0.253	532.5	-50.7	
90	Spectrogram 1	1	86.842209188	87.003874103	61.1	558.7	0.162	497.6	-43.2	
91	Spectrogram 1	1	86.887963409	87.089281982	43.6	506.3	0.201	462.7	-41.1	
92	Spectrogram 1	1	87.125885359	87.394310124	34.9	628.5	0.268	593.6	-47.9	
93	Spectrogram 1	1	87.424812938	87.824399803	69.8	707.1	0.400	637.3	-49.9	
94	Spectrogram 1	1	87.574276727	87.894556276	43.6	715.8	0.320	672.2	-49.2	
95	Spectrogram 1	1	87.751193049	87.998265844	34.9	506.3	0.247	471.4	-49.5	
96	Spectrogram 1	1	88.010930417	88.297656870	34.9	794.4	0.287	759.5	-48.7	
97	Spectrogram 1	1	88.822305274	88.996171314	87.3	838.1	0.174	750.8	-47.7	
98	Spectrogram 1	1	88.901612591	89.066327787	61.1	794.4	0.165	733.3	-45.8	
99	Spectrogram 1	1	88.977869626	89.102931164	78.6	733.3	0.125	654.7	-46.1	
100	Spectrogram 1	1	92.371753873	92.600524979	69.8	803.1	0.229	733.3	-57.0	
101	Spectrogram 1	1	92.646279201	92.957407905	96.0	576.2	0.311	480.1	-55.5	
102	Spectrogram 1	1	93.695576007	93.872492329	122.2	733.3	0.177	611.1	-58.1	
103	Spectrogram 1	1	94.183621034	94.510001145	87.3	768.2	0.326	680.9	-57.2	
104	Spectrogram 1	1	91.111987649	91.267552001	96.0	550.0	0.156	453.9	-62.6	
105	Spectrogram 1	1	94.687183802	95.065418698	96.0	811.9	0.378	715.8	-54.9	
106	Spectrogram 1	1	96.093363534	96.428894490	78.6	803.1	0.336	724.6	-55.6	
107	Spectrogram 1	1	97.359230322	97.581900865	192.1	881.7	0.223	689.6	-50.0	
108	Spectrogram 1	1	97.289073849	97.630705368	43.6	550.0	0.342	506.3	-51.0	
109	Spectrogram 1	1	97.581900865	97.899130132	52.4	768.2	0.317	715.8	-48.9
111	Spectrogram 1	1	98.280449920	98.680036785	69.8	829.3	0.400	759.5	-49.1	
112	Spectrogram 1	1	99.731467408	100.005992735	52.4	1012.6	0.275	960.3	-50.1	
113	Spectrogram 1	1	99.798573599	100.326272284	52.4	1152.3	0.528	1099.9	-52.8	
114	Spectrogram 1	1	100.597747330	100.908876034	52.4	838.1	0.311	785.7	-54.0	
115	Spectrogram 1	1	101.463110786	101.780340053	34.9	899.2	0.317	864.2	-50.1	
116	Spectrogram 1	1	102.335491270	102.582564065	43.6	803.1	0.247	759.5	-50.3	
117	Spectrogram 1	1	104.048867571	104.192230797	104.8	619.8	0.143	515.1	-59.2	
118	Spectrogram 1	1	104.710778638	104.976153121	34.9	881.7	0.265	846.8	-49.9	
119	Spectrogram 1	1	104.768733985	105.089013533	34.9	698.4	0.320	663.5	-49.0	
120	Spectrogram 1	1	108.779401089	108.977669381	78.6	969.0	0.198	890.4	-53.5	
