Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS)	Annotation
12	Spectrogram Slice 1	1	55.815669841	56.238794776	6.6	670.2	0.423	663.6	-61.0	
13	Spectrogram 1	1	58.203650795	58.548959650	65.7	788.4	0.345	722.7	-52.8	
13	Spectrogram Slice 1	1	58.203650795	58.548959650	65.7	788.4	0.345	722.7	-51.9	
14	Spectrogram 1	1	60.200686466	60.580039855	65.7	749.0	0.379	683.3	-53.6	
14	Spectrogram Slice 1	1	60.200686466	60.580039855	65.7	749.0	0.379	683.3	-53.9	
15	Spectrogram 1	1	61.286400331	61.804363613	0.0	985.5	0.518	985.5	-40.9	
15	Spectrogram Slice 1	1	61.286400331	61.804363613	0.0	985.5	0.518	985.5	-41.0	
16	Spectrogram 1	1	67.274279638	67.490705610	92.0	775.3	0.216	683.3	-43.5	
16	Spectrogram Slice 1	1	67.274279638	67.490705610	92.0	775.3	0.216	683.3	-43.7	
17	Spectrogram 1	1	69.282907202	69.416653589	105.1	762.2	0.134	657.0	-43.8	
17	Spectrogram Slice 1	1	69.282907202	69.416653589	105.1	762.2	0.134	657.0	-43.8	
18	Spectrogram 1	1	71.362444276	71.537530456	85.4	571.6	0.175	486.2	-51.7	
18	Spectrogram Slice 1	1	71.362444276	71.537530456	85.4	571.6	0.175	486.2	-51.0	
19	Spectrogram 1	1	73.098715560	73.285960503	52.6	597.9	0.187	545.3	-45.0	
19	Spectrogram Slice 1	1	73.098715560	73.285960503	52.6	597.9	0.187	545.3	-45.2	
20	Spectrogram 1	1	75.101894203	75.242935848	59.1	446.8	0.141	387.6	-56.8	
20	Spectrogram Slice 1	1	75.101894203	75.242935848	59.1	446.8	0.141	387.6	-57.0	
21	Spectrogram 1	1	76.340477584	76.569062319	52.6	479.6	0.229	427.1	-58.8	
21	Spectrogram Slice 1	1	76.340477584	76.569062319	52.6	479.6	0.229	427.1	-58.6	
22	Spectrogram 1	1	77.461515486	77.763052796	52.6	624.2	0.302	571.6	-52.2	
22	Spectrogram Slice 1	1	77.461515486	77.763052796	52.6	624.2	0.302	571.6	-52.5	
23	Spectrogram 1	1	77.038390551	77.230498999	269.4	788.4	0.192	519.1	-46.3	
23	Spectrogram Slice 1	1	77.038390551	77.230498999	269.4	788.4	0.192	519.1	-46.0	
24	Spectrogram 1	1	79.003864312	79.302969869	65.7	519.1	0.299	453.4	-49.2	
24	Spectrogram Slice 1	1	79.003864312	79.302969869	65.7	519.1	0.299	453.4	-49.5	
25	Spectrogram 1	1	82.295820906	82.604653474	32.9	519.1	0.309	486.2	-49.2	
25	Spectrogram Slice 1	1	82.295820906	82.604653474	32.9	519.1	0.309	486.2	-49.7	
26	Spectrogram 1	1	89.395959738	89.561318908	65.7	433.6	0.165	367.9	-56.4	
26	Spectrogram Slice 1	1	89.395959738	89.561318908	65.7	433.6	0.165	367.9	-56.1	
27	Spectrogram 1	1	93.983811360	94.144307025	52.6	505.9	0.160	453.4	-53.1	
27	Spectrogram Slice 1	1	93.983811360	94.144307025	52.6	505.9	0.160	453.4	-53.3	
28	Spectrogram 1	1	94.601476495	94.820334220	32.9	532.2	0.219	499.3	-33.2	
28	Spectrogram Slice 1	1	94.601476495	94.820334220	32.9	532.2	0.219	499.3	-33.1	
29	Spectrogram 1	1	95.566322257	96.089149045	98.6	735.9	0.523	637.3	-43.8	
29	Spectrogram Slice 1	1	95.566322257	96.089149045	98.6	735.9	0.523	637.3	-43.9	
30	Spectrogram 1	1	99.658325424	99.920954693	59.1	696.5	0.263	637.3	-55.1	
30	Spectrogram Slice 1	1	99.658325424	99.920954693	59.1	696.5	0.263	637.3	-56.0	
31	Spectrogram 1	1	106.905827117	107.168456387	6.6	893.6	0.263	887.0	-49.8	
31	Spectrogram Slice 1	1	106.905827117	107.168456387	6.6	893.6	0.263	887.0	-50.0	
